test line,ground,predicted,mvs
634,0,0,{'votes/confidence': '3/5'}
635,0,1,{'votes/confidence': '4/4'}
636,0,1,{'votes/confidence': '6/7'}
637,0,1,{'votes/confidence': '7/8'}
638,0,1,{'votes/confidence': '3/3'}
639,0,1,{'votes/confidence': '2/3'}
640,0,0,{'votes/confidence': '2/3'}
641,0,0,{'votes/confidence': '3/4'}
642,0,1,{'votes/confidence': '2/3'}
643,0,1,{'votes/confidence': 1.0}
644,0,1,{'votes/confidence': '3/4'}
645,0,0,{'votes/confidence': '2/3'}
646,0,1,{'votes/confidence': '5/7'}
647,0,1,{'votes/confidence': '6/7'}
648,0,0,{'votes/confidence': '1/1'}
649,0,0,{'votes/confidence': '3/5'}
650,0,0,{'votes/confidence': '5/6'}
651,0,1,{'votes/confidence': '5/6'}
652,0,0,{'votes/confidence': '5/5'}
653,0,1,{'votes/confidence': '3/4'}
654,0,0,{'votes/confidence': '3/5'}
655,0,1,{'votes/confidence': '5/5'}
656,0,1,{'votes/confidence': '3/5'}
657,0,1,{'votes/confidence': '4/4'}
658,0,0,{'votes/confidence': '3/4'}
659,0,1,{'votes/confidence': '3/5'}
660,0,0,{'votes/confidence': '3/5'}
661,0,1,{'votes/confidence': '3/3'}
662,0,1,{'votes/confidence': '6/6'}
663,0,1,{'votes/confidence': '3/5'}
664,0,0,{'votes/confidence': '4/4'}
665,0,1,{'votes/confidence': '4/6'}
666,0,1,{'votes/confidence': '4/6'}
667,0,1,{'votes/confidence': 1.0}
668,0,0,{'votes/confidence': '3/4'}
669,0,1,{'votes/confidence': '4/6'}
670,0,0,{'votes/confidence': '2/3'}
671,0,0,{'votes/confidence': '2/3'}
672,0,0,{'votes/confidence': '3/4'}
673,0,1,{'votes/confidence': '4/4'}
674,0,1,{'votes/confidence': '2/3'}
675,0,1,{'votes/confidence': '3/3'}
676,0,1,{'votes/confidence': '4/5'}
677,0,0,{'votes/confidence': '1/1'}
678,0,0,{'votes/confidence': 1.0}
679,0,1,{'votes/confidence': '4/4'}
680,0,0,{'votes/confidence': '2/3'}
681,0,0,{'votes/confidence': '3/3'}
682,0,0,{'votes/confidence': '2/3'}
683,0,0,{'votes/confidence': '3/4'}
684,0,0,{'votes/confidence': '5/5'}
685,0,1,{'votes/confidence': '2/3'}
686,0,0,{'votes/confidence': '5/6'}
687,0,1,{'votes/confidence': '3/5'}
688,0,0,{'votes/confidence': '6/7'}
689,0,1,{'votes/confidence': 1.0}
690,0,1,{'votes/confidence': '3/5'}
691,0,1,{'votes/confidence': '4/5'}
692,0,0,{'votes/confidence': '1/1'}
693,0,0,{'votes/confidence': '2/3'}
694,0,0,{'votes/confidence': '3/3'}
695,0,0,{'votes/confidence': '5/5'}
696,0,0,{'votes/confidence': '1/1'}
697,0,0,{'votes/confidence': '5/6'}
698,0,1,{'votes/confidence': 1.0}
699,0,1,{'votes/confidence': '5/6'}
700,0,1,{'votes/confidence': '4/6'}
701,0,0,{'votes/confidence': '4/6'}
702,0,1,{'votes/confidence': '2/2'}
703,0,1,{'votes/confidence': '4/4'}
704,0,1,{'votes/confidence': '4/4'}
705,0,0,{'votes/confidence': '2/3'}
706,0,1,{'votes/confidence': '5/7'}
707,0,1,{'votes/confidence': '3/5'}
708,0,0,{'votes/confidence': '6/8'}
709,0,1,{'votes/confidence': '4/7'}
710,0,0,{'votes/confidence': 1.0}
711,0,1,{'votes/confidence': '4/4'}
712,0,1,{'votes/confidence': '6/6'}
713,0,0,{'votes/confidence': '5/6'}
714,0,1,{'votes/confidence': '3/3'}
715,0,1,{'votes/confidence': '4/5'}
716,0,0,{'votes/confidence': '3/5'}
717,0,0,{'votes/confidence': '4/6'}
718,0,1,{'votes/confidence': '4/5'}
719,0,1,{'votes/confidence': '5/5'}
720,0,0,{'votes/confidence': '3/5'}
721,0,0,{'votes/confidence': '5/6'}
722,0,1,{'votes/confidence': '4/7'}
723,0,1,{'votes/confidence': '3/5'}
724,0,1,{'votes/confidence': '5/6'}
725,0,1,{'votes/confidence': 1.0}
726,0,1,{'votes/confidence': '4/5'}
727,0,1,{'votes/confidence': '4/6'}
728,0,0,{'votes/confidence': '5/5'}
729,0,0,{'votes/confidence': '5/7'}
730,0,1,{'votes/confidence': '5/6'}
731,0,0,{'votes/confidence': '4/7'}
732,0,1,{'votes/confidence': '4/6'}
733,0,1,{'votes/confidence': '2/2'}
734,0,1,{'votes/confidence': '4/6'}
735,0,0,{'votes/confidence': '4/5'}
736,0,1,{'votes/confidence': '3/5'}
737,0,0,{'votes/confidence': '5/6'}
738,0,1,{'votes/confidence': '4/5'}
739,0,0,{'votes/confidence': '4/6'}
740,0,1,{'votes/confidence': '3/3'}
741,0,0,{'votes/confidence': '4/4'}
742,0,1,{'votes/confidence': '5/6'}
743,0,0,{'votes/confidence': '4/6'}
744,0,0,{'votes/confidence': '4/4'}
745,0,0,{'votes/confidence': '2/3'}
746,0,1,{'votes/confidence': 0.9999557733535767}
747,0,0,{'votes/confidence': '6/6'}
748,0,1,{'votes/confidence': '4/4'}
749,0,0,{'votes/confidence': '4/6'}
750,0,0,{'votes/confidence': '4/4'}
751,0,0,{'votes/confidence': '4/5'}
752,0,1,{'votes/confidence': '7/8'}
753,0,0,{'votes/confidence': '6/6'}
754,0,1,{'votes/confidence': '4/6'}
755,0,0,{'votes/confidence': '4/4'}
756,0,0,{'votes/confidence': '5/6'}
757,0,0,{'votes/confidence': '4/4'}
758,0,0,{'votes/confidence': '3/5'}
759,0,0,{'votes/confidence': '3/4'}
760,0,0,{'votes/confidence': '3/4'}
761,0,0,{'votes/confidence': '3/5'}
762,0,1,{'votes/confidence': '4/4'}
763,0,0,{'votes/confidence': '3/4'}
764,0,0,{'votes/confidence': '5/5'}
765,0,0,{'votes/confidence': '3/5'}
766,0,0,{'votes/confidence': '4/4'}
767,0,0,{'votes/confidence': '4/4'}
768,0,0,{'votes/confidence': '4/6'}
769,0,0,{'votes/confidence': '5/5'}
770,0,1,{'votes/confidence': '5/5'}
771,0,1,{'votes/confidence': '4/6'}
772,0,1,{'votes/confidence': '5/5'}
773,0,1,{'votes/confidence': 1.0}
774,0,0,{'votes/confidence': '5/6'}
775,0,0,{'votes/confidence': '4/6'}
776,0,1,{'votes/confidence': '5/6'}
777,0,1,{'votes/confidence': '5/5'}
778,0,0,{'votes/confidence': '4/5'}
779,0,0,{'votes/confidence': '6/6'}
780,0,1,{'votes/confidence': '4/7'}
781,0,0,{'votes/confidence': '5/7'}
782,0,1,{'votes/confidence': '5/8'}
783,0,1,{'votes/confidence': '4/7'}
784,0,0,{'votes/confidence': '5/5'}
785,0,0,{'votes/confidence': '4/5'}
786,0,0,{'votes/confidence': '4/6'}
787,0,0,{'votes/confidence': 1.0}
788,0,0,{'votes/confidence': '5/5'}
789,0,1,{'votes/confidence': '3/5'}
790,0,0,{'votes/confidence': '3/5'}
791,0,1,{'votes/confidence': '5/5'}
792,0,1,{'votes/confidence': '3/4'}
793,0,1,{'votes/confidence': '3/4'}
794,0,1,{'votes/confidence': '4/4'}
795,0,1,{'votes/confidence': '4/4'}
796,0,1,{'votes/confidence': 0.9391717910766602}
797,0,1,{'votes/confidence': 0.999284565448761}
798,0,1,{'votes/confidence': '4/5'}
799,0,1,{'votes/confidence': '3/3'}
800,0,1,{'votes/confidence': '6/6'}
801,0,1,{'votes/confidence': '6/6'}
802,0,0,{'votes/confidence': '4/4'}
803,0,1,{'votes/confidence': '2/3'}
804,0,0,{'votes/confidence': '3/5'}
805,0,0,{'votes/confidence': 1.0}
806,0,0,{'votes/confidence': 1.0}
807,0,0,{'votes/confidence': '5/5'}
808,0,1,{'votes/confidence': '5/7'}
809,0,0,{'votes/confidence': '4/5'}
810,0,0,{'votes/confidence': '2/2'}
811,0,1,{'votes/confidence': '3/5'}
812,0,0,{'votes/confidence': '3/5'}
813,0,0,{'votes/confidence': '3/4'}
814,0,0,{'votes/confidence': '4/4'}
815,0,1,{'votes/confidence': '6/6'}
816,0,1,{'votes/confidence': '4/7'}
817,0,0,{'votes/confidence': '4/4'}
818,0,0,{'votes/confidence': 1.0}
819,0,0,{'votes/confidence': '3/4'}
820,0,0,{'votes/confidence': '4/4'}
821,0,0,{'votes/confidence': '3/5'}
822,0,0,{'votes/confidence': '3/5'}
823,0,0,{'votes/confidence': 0.9999997615814209}
824,0,1,{'votes/confidence': '5/6'}
825,0,0,{'votes/confidence': '5/6'}
826,0,0,{'votes/confidence': '4/4'}
827,0,1,{'votes/confidence': '4/5'}
828,0,1,{'votes/confidence': '6/7'}
829,0,0,{'votes/confidence': '6/6'}
830,0,1,{'votes/confidence': '5/6'}
831,0,1,{'votes/confidence': '5/6'}
832,0,1,{'votes/confidence': '3/4'}
833,0,1,{'votes/confidence': '2/2'}
834,0,1,{'votes/confidence': '5/7'}
835,0,0,{'votes/confidence': '5/5'}
836,0,0,{'votes/confidence': '5/5'}
837,0,1,{'votes/confidence': '3/5'}
838,0,0,{'votes/confidence': '4/6'}
839,0,0,{'votes/confidence': '5/7'}
840,0,1,{'votes/confidence': '5/6'}
841,0,1,{'votes/confidence': 0.9999997615814209}
842,0,0,{'votes/confidence': '4/6'}
843,0,0,{'votes/confidence': 0.9999996423721313}
844,0,1,{'votes/confidence': '3/5'}
845,0,0,{'votes/confidence': 0.9989243149757385}
846,0,0,{'votes/confidence': '4/4'}
847,0,0,{'votes/confidence': '7/7'}
848,0,0,{'votes/confidence': '6/6'}
849,0,0,{'votes/confidence': '4/4'}
850,0,0,{'votes/confidence': '4/4'}
851,0,0,{'votes/confidence': '4/4'}
852,0,0,{'votes/confidence': '3/5'}
853,0,1,{'votes/confidence': '5/6'}
854,0,0,{'votes/confidence': '5/5'}
855,0,1,{'votes/confidence': '4/5'}
856,0,1,{'votes/confidence': '4/4'}
857,0,0,{'votes/confidence': 1.0}
858,0,0,{'votes/confidence': 1.0}
859,0,0,{'votes/confidence': 1.0}
860,0,0,{'votes/confidence': '7/7'}
861,0,0,{'votes/confidence': '3/4'}
862,0,1,{'votes/confidence': '5/5'}
863,0,0,{'votes/confidence': '3/4'}
864,0,1,{'votes/confidence': '3/4'}
865,0,0,{'votes/confidence': '3/5'}
866,0,0,{'votes/confidence': '4/5'}
867,0,1,{'votes/confidence': '3/5'}
868,0,1,{'votes/confidence': '4/6'}
869,0,1,{'votes/confidence': '4/5'}
870,0,0,{'votes/confidence': '5/6'}
871,0,0,{'votes/confidence': '5/8'}
872,0,0,{'votes/confidence': '5/7'}
873,0,1,{'votes/confidence': '4/7'}
874,0,0,{'votes/confidence': '5/7'}
875,0,0,{'votes/confidence': '3/5'}
876,0,1,{'votes/confidence': '3/5'}
877,0,0,{'votes/confidence': '3/5'}
878,0,0,{'votes/confidence': '3/3'}
879,0,0,{'votes/confidence': '5/7'}
880,0,0,{'votes/confidence': 0.9974337220191956}
881,0,0,{'votes/confidence': '5/5'}
882,0,0,{'votes/confidence': '3/5'}
883,0,0,{'votes/confidence': '1/1'}
884,0,1,{'votes/confidence': '4/5'}
885,0,1,{'votes/confidence': 1.0}
886,0,1,{'votes/confidence': '4/5'}
887,0,1,{'votes/confidence': '6/7'}
888,0,0,{'votes/confidence': '3/5'}
889,0,1,{'votes/confidence': '7/8'}
890,0,1,{'votes/confidence': '7/9'}
891,0,0,{'votes/confidence': '6/6'}
892,0,0,{'votes/confidence': 0.9999973773956299}
893,0,0,{'votes/confidence': '3/4'}
894,0,1,{'votes/confidence': 1.0}
895,0,0,{'votes/confidence': '4/6'}
896,0,0,{'votes/confidence': '4/5'}
897,0,1,{'votes/confidence': '3/4'}
898,0,1,{'votes/confidence': '4/5'}
899,0,1,{'votes/confidence': '4/6'}
900,0,1,{'votes/confidence': '4/6'}
901,0,1,{'votes/confidence': '4/6'}
902,0,0,{'votes/confidence': '4/4'}
903,0,0,{'votes/confidence': '4/5'}
904,0,1,{'votes/confidence': '4/6'}
905,0,1,{'votes/confidence': '3/5'}
906,0,0,{'votes/confidence': '3/5'}
907,0,0,{'votes/confidence': '4/4'}
908,0,0,{'votes/confidence': '3/4'}
909,0,0,{'votes/confidence': '5/5'}
910,0,0,{'votes/confidence': '4/4'}
911,0,0,{'votes/confidence': '4/4'}
912,0,0,{'votes/confidence': '5/5'}
913,0,1,{'votes/confidence': '3/5'}
914,0,0,{'votes/confidence': 1.0}
915,0,1,{'votes/confidence': '3/4'}
916,0,0,{'votes/confidence': '3/5'}
917,0,0,{'votes/confidence': 0.9999998807907104}
918,0,0,{'votes/confidence': '3/3'}
919,0,1,{'votes/confidence': '3/5'}
920,0,0,{'votes/confidence': '3/4'}
921,0,0,{'votes/confidence': '5/5'}
922,0,1,{'votes/confidence': 0.9999998807907104}
923,0,0,{'votes/confidence': '4/4'}
924,0,0,{'votes/confidence': '3/4'}
925,0,0,{'votes/confidence': '4/4'}
926,0,1,{'votes/confidence': 1.0}
927,0,0,{'votes/confidence': 1.0}
928,0,0,{'votes/confidence': '3/4'}
929,0,0,{'votes/confidence': '4/4'}
930,0,0,{'votes/confidence': '4/7'}
931,0,1,{'votes/confidence': '3/5'}
932,0,0,{'votes/confidence': '5/5'}
933,0,1,{'votes/confidence': '3/4'}
934,0,1,{'votes/confidence': 1.0}
935,0,1,{'votes/confidence': '3/3'}
936,0,1,{'votes/confidence': '3/3'}
937,0,1,{'votes/confidence': 1.0}
938,0,0,{'votes/confidence': 1.0}
939,0,0,{'votes/confidence': '3/5'}
940,0,0,{'votes/confidence': '2/3'}
941,0,0,{'votes/confidence': '5/5'}
942,0,0,{'votes/confidence': '5/5'}
943,0,1,{'votes/confidence': '5/6'}
944,0,0,{'votes/confidence': '5/5'}
945,0,1,{'votes/confidence': 1.0}
946,0,1,{'votes/confidence': '4/6'}
947,0,0,{'votes/confidence': '3/3'}
948,0,1,{'votes/confidence': '3/4'}
949,0,1,{'votes/confidence': '6/6'}
950,0,1,{'votes/confidence': '4/6'}
951,0,0,{'votes/confidence': '4/6'}
952,0,1,{'votes/confidence': '4/6'}
953,0,0,{'votes/confidence': '5/5'}
954,0,1,{'votes/confidence': '5/6'}
955,0,0,{'votes/confidence': '6/6'}
956,0,0,{'votes/confidence': '4/7'}
957,0,0,{'votes/confidence': '5/6'}
958,0,0,{'votes/confidence': '3/5'}
959,0,1,{'votes/confidence': '4/5'}
960,0,0,{'votes/confidence': '6/6'}
961,0,1,{'votes/confidence': '5/7'}
962,0,1,{'votes/confidence': '3/5'}
963,0,1,{'votes/confidence': '4/5'}
964,0,1,{'votes/confidence': '4/5'}
965,0,0,{'votes/confidence': '5/6'}
966,0,1,{'votes/confidence': '3/4'}
967,0,0,{'votes/confidence': '3/4'}
968,0,0,{'votes/confidence': '2/3'}
969,0,0,{'votes/confidence': '7/7'}
970,0,0,{'votes/confidence': '2/2'}
971,0,0,{'votes/confidence': '5/8'}
972,0,0,{'votes/confidence': '2/3'}
973,0,0,{'votes/confidence': '3/3'}
974,0,1,{'votes/confidence': '3/5'}
975,0,1,{'votes/confidence': '3/4'}
976,0,1,{'votes/confidence': '3/4'}
977,0,0,{'votes/confidence': '3/4'}
978,0,0,{'votes/confidence': '3/4'}
979,0,0,{'votes/confidence': '3/5'}
980,0,1,{'votes/confidence': '3/4'}
981,0,1,{'votes/confidence': '5/5'}
982,0,0,{'votes/confidence': 0.9999998807907104}
983,0,1,{'votes/confidence': '5/6'}
984,0,0,{'votes/confidence': '4/6'}
985,0,1,{'votes/confidence': '5/5'}
986,0,0,{'votes/confidence': '4/6'}
987,0,0,{'votes/confidence': '5/5'}
988,0,0,{'votes/confidence': '4/5'}
989,0,1,{'votes/confidence': '4/4'}
990,0,1,{'votes/confidence': '6/6'}
991,0,1,{'votes/confidence': '7/7'}
992,0,0,{'votes/confidence': '6/6'}
993,0,1,{'votes/confidence': '5/7'}
994,0,1,{'votes/confidence': '3/5'}
995,0,1,{'votes/confidence': '4/7'}
996,0,0,{'votes/confidence': '5/5'}
997,0,1,{'votes/confidence': '4/6'}
998,0,1,{'votes/confidence': '5/6'}
999,0,1,{'votes/confidence': '4/5'}
1000,0,0,{'votes/confidence': '4/4'}
1001,0,1,{'votes/confidence': '5/6'}
1002,0,1,{'votes/confidence': '5/6'}
1003,0,0,{'votes/confidence': '7/7'}
1004,0,0,{'votes/confidence': '6/6'}
1005,0,0,{'votes/confidence': '7/8'}
1006,0,1,{'votes/confidence': '5/6'}
1007,0,1,{'votes/confidence': '3/5'}
1008,0,0,{'votes/confidence': '5/5'}
1009,0,1,{'votes/confidence': '2/3'}
1010,0,1,{'votes/confidence': '6/7'}
1011,0,0,{'votes/confidence': '5/6'}
1012,0,0,{'votes/confidence': '4/7'}
1013,0,0,{'votes/confidence': '5/7'}
1014,0,1,{'votes/confidence': '3/5'}
1015,0,1,{'votes/confidence': 1.0}
1016,0,0,{'votes/confidence': '6/7'}
1017,0,0,{'votes/confidence': '6/6'}
1018,0,0,{'votes/confidence': '4/6'}
1019,0,1,{'votes/confidence': '4/6'}
1020,0,0,{'votes/confidence': '5/5'}
1021,0,1,{'votes/confidence': '4/5'}
1022,0,0,{'votes/confidence': '6/6'}
1023,0,0,{'votes/confidence': '5/5'}
1024,0,0,{'votes/confidence': '5/5'}
1025,0,0,{'votes/confidence': '4/4'}
1026,0,1,{'votes/confidence': '4/6'}
1027,0,0,{'votes/confidence': '5/5'}
1028,0,0,{'votes/confidence': '5/5'}
1029,0,0,{'votes/confidence': '4/4'}
1030,0,1,{'votes/confidence': '5/6'}
1031,0,0,{'votes/confidence': '3/4'}
1032,0,1,{'votes/confidence': '4/6'}
1033,0,0,{'votes/confidence': '6/6'}
1034,0,1,{'votes/confidence': '5/7'}
1035,0,1,{'votes/confidence': '1/1'}
1036,0,0,{'votes/confidence': '7/7'}
1037,0,0,{'votes/confidence': '5/5'}
1038,0,0,{'votes/confidence': '5/5'}
1039,0,0,{'votes/confidence': '5/5'}
1040,0,0,{'votes/confidence': '5/5'}
1041,0,0,{'votes/confidence': '6/6'}
1042,0,1,{'votes/confidence': '4/6'}
1043,0,0,{'votes/confidence': '5/5'}
1044,0,1,{'votes/confidence': '4/6'}
1045,0,1,{'votes/confidence': '5/7'}
1046,0,0,{'votes/confidence': '3/5'}
1047,0,1,{'votes/confidence': '5/8'}
1048,0,1,{'votes/confidence': '4/6'}
1049,0,1,{'votes/confidence': '4/5'}
1050,0,1,{'votes/confidence': '5/6'}
1051,0,0,{'votes/confidence': '3/5'}
1052,0,1,{'votes/confidence': '3/5'}
1053,0,0,{'votes/confidence': '4/4'}
1054,0,0,{'votes/confidence': '5/5'}
1055,0,0,{'votes/confidence': '5/5'}
1056,0,0,{'votes/confidence': '4/4'}
1057,0,1,{'votes/confidence': '7/7'}
1058,0,1,{'votes/confidence': 1.0}
1059,0,0,{'votes/confidence': '4/5'}
1060,0,1,{'votes/confidence': '5/6'}
1061,0,0,{'votes/confidence': '2/3'}
1062,0,1,{'votes/confidence': '3/5'}
1063,0,0,{'votes/confidence': 0.9999995231628418}
1064,0,1,{'votes/confidence': '3/5'}
1065,0,0,{'votes/confidence': 0.9999984502792358}
1066,0,0,{'votes/confidence': '3/5'}
1067,0,1,{'votes/confidence': '5/5'}
1068,0,0,{'votes/confidence': '5/5'}
1069,0,1,{'votes/confidence': '1/1'}
1070,0,0,{'votes/confidence': '5/7'}
1071,0,1,{'votes/confidence': '4/6'}
1072,0,1,{'votes/confidence': '4/6'}
1073,0,1,{'votes/confidence': '4/6'}
1074,0,1,{'votes/confidence': '3/5'}
1075,0,1,{'votes/confidence': '4/5'}
1076,0,1,{'votes/confidence': '4/4'}
1077,0,1,{'votes/confidence': '4/4'}
1078,0,0,{'votes/confidence': '3/4'}
1079,0,0,{'votes/confidence': 1.0}
1080,0,1,{'votes/confidence': '4/4'}
1081,0,0,{'votes/confidence': '4/5'}
1082,0,1,{'votes/confidence': '4/6'}
1083,0,0,{'votes/confidence': '3/3'}
1084,0,1,{'votes/confidence': '5/6'}
1085,0,0,{'votes/confidence': '4/4'}
1086,0,1,{'votes/confidence': '5/7'}
1087,0,0,{'votes/confidence': '6/6'}
1088,0,0,{'votes/confidence': '5/5'}
1089,0,1,{'votes/confidence': '4/5'}
1090,0,1,{'votes/confidence': '4/6'}
1091,0,0,{'votes/confidence': '6/8'}
1092,0,0,{'votes/confidence': '6/6'}
1093,0,1,{'votes/confidence': '3/5'}
1094,0,0,{'votes/confidence': '7/7'}
1095,0,0,{'votes/confidence': '4/6'}
1096,0,0,{'votes/confidence': '4/6'}
1097,0,0,{'votes/confidence': '5/5'}
1098,0,1,{'votes/confidence': '5/6'}
1099,0,0,{'votes/confidence': 1.0}
1100,0,1,{'votes/confidence': '3/5'}
1101,0,0,{'votes/confidence': '5/5'}
1102,0,0,{'votes/confidence': '4/5'}
1103,0,1,{'votes/confidence': '5/5'}
1104,0,1,{'votes/confidence': '5/5'}
1105,0,0,{'votes/confidence': '3/4'}
1106,0,0,{'votes/confidence': '4/5'}
1107,0,1,{'votes/confidence': '4/5'}
1108,0,0,{'votes/confidence': '5/5'}
1109,0,0,{'votes/confidence': '5/6'}
1110,0,0,{'votes/confidence': '4/5'}
1111,0,1,{'votes/confidence': '4/7'}
1112,0,0,{'votes/confidence': '4/5'}
1113,0,0,{'votes/confidence': '5/7'}
1114,0,0,{'votes/confidence': '3/5'}
1115,0,1,{'votes/confidence': 0.9999992847442627}
1116,0,1,{'votes/confidence': '4/5'}
1117,0,0,{'votes/confidence': 0.9930076599121094}
1118,0,1,{'votes/confidence': 1.0}
1119,0,1,{'votes/confidence': '4/6'}
1120,0,0,{'votes/confidence': '3/5'}
1121,0,1,{'votes/confidence': '6/6'}
1122,0,0,{'votes/confidence': '4/6'}
1123,0,0,{'votes/confidence': '3/5'}
1124,0,0,{'votes/confidence': 0.9999959468841553}
1125,0,0,{'votes/confidence': '6/7'}
1126,0,0,{'votes/confidence': '5/5'}
1127,0,1,{'votes/confidence': '4/6'}
1128,0,0,{'votes/confidence': '3/5'}
1129,0,0,{'votes/confidence': '7/7'}
1130,0,0,{'votes/confidence': '5/5'}
1131,0,0,{'votes/confidence': '6/6'}
1132,0,0,{'votes/confidence': 1.0}
1133,0,0,{'votes/confidence': '3/5'}
1134,0,1,{'votes/confidence': '6/7'}
1135,0,1,{'votes/confidence': '4/5'}
1136,0,0,{'votes/confidence': 1.0}
1137,0,1,{'votes/confidence': '3/5'}
1138,0,1,{'votes/confidence': '3/4'}
1139,0,0,{'votes/confidence': '3/5'}
1140,0,1,{'votes/confidence': '5/7'}
1141,0,0,{'votes/confidence': '4/6'}
1142,0,0,{'votes/confidence': '5/5'}
1143,0,0,{'votes/confidence': 1.0}
1144,0,0,{'votes/confidence': '5/5'}
1145,0,0,{'votes/confidence': '4/7'}
1146,0,1,{'votes/confidence': '3/5'}
1147,0,1,{'votes/confidence': '5/7'}
1148,0,0,{'votes/confidence': 1.0}
1149,0,0,{'votes/confidence': 1.0}
1150,0,1,{'votes/confidence': '4/7'}
1151,0,0,{'votes/confidence': '5/5'}
1152,0,0,{'votes/confidence': '4/7'}
1153,0,1,{'votes/confidence': '4/6'}
1154,0,1,{'votes/confidence': '3/5'}
1155,0,1,{'votes/confidence': '3/5'}
1156,0,1,{'votes/confidence': '5/6'}
1157,0,1,{'votes/confidence': '5/6'}
1158,0,0,{'votes/confidence': '5/5'}
1159,0,0,{'votes/confidence': '5/5'}
1160,0,0,{'votes/confidence': '7/7'}
1161,0,0,{'votes/confidence': '1/1'}
1162,0,0,{'votes/confidence': '3/5'}
1163,0,0,{'votes/confidence': '6/6'}
1164,0,0,{'votes/confidence': '5/5'}
1165,0,1,{'votes/confidence': '3/5'}
1166,0,0,{'votes/confidence': '6/6'}
1167,0,0,{'votes/confidence': '2/3'}
1168,0,0,{'votes/confidence': '7/7'}
1169,0,0,{'votes/confidence': '6/7'}
1170,0,1,{'votes/confidence': '4/6'}
1171,0,0,{'votes/confidence': '4/6'}
1172,0,1,{'votes/confidence': '5/6'}
1173,0,1,{'votes/confidence': '3/4'}
1174,0,0,{'votes/confidence': '5/5'}
1175,0,0,{'votes/confidence': '3/5'}
1176,0,1,{'votes/confidence': '3/5'}
1177,0,0,{'votes/confidence': '5/5'}
1178,0,1,{'votes/confidence': '4/6'}
1179,0,1,{'votes/confidence': '4/6'}
1180,0,1,{'votes/confidence': '4/6'}
1181,0,0,{'votes/confidence': '7/7'}
1182,0,0,{'votes/confidence': '6/6'}
1183,0,1,{'votes/confidence': '3/5'}
1184,0,0,{'votes/confidence': '3/3'}
1185,0,1,{'votes/confidence': '5/5'}
1186,0,1,{'votes/confidence': 1.0}
1187,0,1,{'votes/confidence': '5/6'}
1188,0,1,{'votes/confidence': '3/5'}
1189,0,1,{'votes/confidence': '6/7'}
1190,0,0,{'votes/confidence': '4/4'}
1191,0,1,{'votes/confidence': 1.0}
1192,0,1,{'votes/confidence': '4/6'}
1193,0,0,{'votes/confidence': '3/5'}
1194,0,0,{'votes/confidence': 1.0}
1195,0,0,{'votes/confidence': '5/5'}
1196,0,1,{'votes/confidence': '4/7'}
1197,0,1,{'votes/confidence': 1.0}
1198,0,1,{'votes/confidence': '6/7'}
1199,0,0,{'votes/confidence': '5/8'}
1200,0,1,{'votes/confidence': '6/7'}
1201,0,0,{'votes/confidence': '2/2'}
1202,0,0,{'votes/confidence': '4/4'}
1203,0,0,{'votes/confidence': 1.0}
1204,0,1,{'votes/confidence': '3/4'}
1205,0,0,{'votes/confidence': '5/5'}
1206,0,0,{'votes/confidence': '6/6'}
1207,0,1,{'votes/confidence': '3/5'}
1208,0,0,{'votes/confidence': '5/5'}
1209,0,0,{'votes/confidence': '3/4'}
1210,0,1,{'votes/confidence': '4/6'}
1211,0,0,{'votes/confidence': '6/6'}
1212,0,0,{'votes/confidence': '4/4'}
1213,0,0,{'votes/confidence': '3/5'}
1214,0,1,{'votes/confidence': 1.0}
1215,0,0,{'votes/confidence': '5/5'}
1216,0,0,{'votes/confidence': '4/5'}
1217,0,1,{'votes/confidence': '4/5'}
1218,0,1,{'votes/confidence': '4/4'}
1219,0,1,{'votes/confidence': '5/5'}
1220,0,1,{'votes/confidence': '3/5'}
1221,0,0,{'votes/confidence': '4/6'}
1222,0,0,{'votes/confidence': '3/4'}
1223,0,0,{'votes/confidence': '5/5'}
1224,0,1,{'votes/confidence': '3/4'}
1225,0,0,{'votes/confidence': '6/6'}
1226,0,0,{'votes/confidence': '3/5'}
1227,0,1,{'votes/confidence': '3/4'}
1228,0,1,{'votes/confidence': '6/6'}
1229,0,0,{'votes/confidence': '4/6'}
1230,0,1,{'votes/confidence': '3/4'}
1231,0,1,{'votes/confidence': '3/5'}
1232,0,0,{'votes/confidence': '4/4'}
1233,0,0,{'votes/confidence': '4/4'}
1234,0,0,{'votes/confidence': '5/5'}
1235,0,0,{'votes/confidence': '4/4'}
1236,0,1,{'votes/confidence': '3/5'}
1237,0,0,{'votes/confidence': '3/4'}
1238,0,1,{'votes/confidence': '4/4'}
1239,0,1,{'votes/confidence': '3/5'}
1240,0,0,{'votes/confidence': '4/4'}
1241,0,0,{'votes/confidence': 1.0}
1242,0,0,{'votes/confidence': '6/6'}
1243,0,0,{'votes/confidence': '4/4'}
1244,0,1,{'votes/confidence': '3/3'}
1245,0,0,{'votes/confidence': 1.0}
1246,0,0,{'votes/confidence': '5/7'}
1247,0,0,{'votes/confidence': 0.9999954700469971}
1248,0,0,{'votes/confidence': '6/6'}
1249,0,1,{'votes/confidence': '3/4'}
1250,0,0,{'votes/confidence': '5/6'}
1251,0,1,{'votes/confidence': '5/7'}
1252,0,1,{'votes/confidence': '3/5'}
1253,0,1,{'votes/confidence': '4/6'}
1254,0,0,{'votes/confidence': '3/5'}
1255,0,1,{'votes/confidence': '5/6'}
