test line,ground,predicted,mvs
368,0,0,"{'votes': '2/2', 'highest_confidence': 0.9730290770530701}"
369,0,1,"{'votes': '3/5', 'highest_confidence': 0.9794389009475708}"
370,0,0,"{'votes': '3/5', 'highest_confidence': 0.9631409645080566}"
371,0,0,"{'votes': '3/6', 'highest_confidence': 0.9933157563209534}"
372,0,1,"{'votes': '6/6', 'highest_confidence': 0.9237673878669739}"
373,0,0,"{'votes': '2/4', 'highest_confidence': 0.9572235941886902}"
374,0,0,"{'votes': '5/5', 'highest_confidence': 0.9894073605537415}"
375,0,0,"{'votes': '6/6', 'highest_confidence': 0.9996718168258667}"
376,0,0,"{'votes': '7/7', 'highest_confidence': 0.9860019683837891}"
377,0,0,"{'votes': '6/9', 'highest_confidence': 0.9779325723648071}"
378,0,1,"{'votes': '4/5', 'highest_confidence': 0.9429782032966614}"
379,0,0,"{'votes': '3/3', 'highest_confidence': 0.9992176294326782}"
380,0,0,"{'votes': '3/5', 'highest_confidence': 0.9660515189170837}"
381,0,0,"{'votes': '3/4', 'highest_confidence': 0.9957375526428223}"
382,0,0,"{'votes': '4/6', 'highest_confidence': 0.994564414024353}"
383,0,0,"{'votes': '5/5', 'highest_confidence': 0.9940536618232727}"
384,0,0,"{'votes': '6/6', 'highest_confidence': 0.9984703660011292}"
385,0,0,"{'votes': '5/6', 'highest_confidence': 0.8393800258636475}"
386,0,0,"{'votes': '2/3', 'highest_confidence': 0.9061737656593323}"
387,0,0,"{'votes': '3/4', 'highest_confidence': 0.9910275340080261}"
388,0,1,"{'votes': '4/4', 'highest_confidence': 0.8681198954582214}"
389,0,0,"{'votes': '5/6', 'highest_confidence': 0.979631245136261}"
390,0,0,"{'votes': '4/6', 'highest_confidence': 0.9905919432640076}"
391,0,0,"{'votes': '5/6', 'highest_confidence': 0.9612740278244019}"
392,0,0,"{'votes': '4/6', 'highest_confidence': 0.9517815709114075}"
393,0,1,"{'votes': '5/6', 'highest_confidence': 0.9802474975585938}"
394,0,0,"{'votes': '4/8', 'highest_confidence': 0.9531341791152954}"
395,0,0,"{'votes': '3/3', 'highest_confidence': 0.9888327121734619}"
396,0,0,"{'votes': '4/4', 'highest_confidence': 0.9931673407554626}"
397,0,0,"{'votes': '3/3', 'highest_confidence': 0.915361225605011}"
398,0,1,"{'votes': '3/3', 'highest_confidence': 0.9643142223358154}"
399,0,0,"{'votes': '3/4', 'highest_confidence': 0.984772264957428}"
400,0,0,"{'votes': '3/5', 'highest_confidence': 0.8890884518623352}"
401,0,1,"{'votes': '5/5', 'highest_confidence': 0.9123696088790894}"
402,0,1,"{'votes': '3/5', 'highest_confidence': 0.9531652331352234}"
403,0,1,"{'votes': '5/5', 'highest_confidence': 0.8856023550033569}"
404,0,0,"{'votes': '4/4', 'highest_confidence': 0.8310671448707581}"
405,0,1,"{'votes': '4/4', 'highest_confidence': 0.9449272751808167}"
406,0,1,"{'votes': '2/4', 'highest_confidence': 0.9945740103721619}"
407,0,1,"{'votes': '3/4', 'highest_confidence': 0.9073992967605591}"
408,0,1,"{'votes': '3/4', 'highest_confidence': 0.9930980801582336}"
409,0,1,"{'votes': '3/3', 'highest_confidence': 0.9734656810760498}"
410,0,0,"{'votes': '2/4', 'highest_confidence': 0.9995524287223816}"
411,0,1,"{'votes': '3/4', 'highest_confidence': 0.8386797904968262}"
412,0,1,"{'votes': '4/5', 'highest_confidence': 0.9663545489311218}"
413,0,0,"{'votes': '3/6', 'highest_confidence': 0.995815098285675}"
414,0,0,"{'votes': '2/3', 'highest_confidence': 0.9983349442481995}"
415,0,0,"{'votes': '5/5', 'highest_confidence': 0.9975405931472778}"
416,0,1,"{'votes': '2/4', 'highest_confidence': 0.9982147216796875}"
417,0,0,"{'votes': '3/4', 'highest_confidence': 0.9808546304702759}"
418,0,0,"{'votes': '5/5', 'highest_confidence': 0.9351482391357422}"
419,0,1,"{'votes': '3/4', 'highest_confidence': 0.9747198820114136}"
420,0,0,"{'votes': '6/6', 'highest_confidence': 0.9402992725372314}"
421,0,1,"{'votes': '3/5', 'highest_confidence': 0.9894784092903137}"
422,0,0,"{'votes': '4/5', 'highest_confidence': 0.9417364597320557}"
423,0,1,"{'votes': '3/3', 'highest_confidence': 0.8878912925720215}"
424,0,0,"{'votes': '5/5', 'highest_confidence': 0.7921474575996399}"
425,0,0,"{'votes': '3/5', 'highest_confidence': 0.9987630844116211}"
426,0,1,"{'votes': '2/4', 'highest_confidence': 0.9943804144859314}"
427,0,1,"{'votes': '3/5', 'highest_confidence': 0.9972339272499084}"
428,0,1,"{'votes': '2/4', 'highest_confidence': 0.8566409945487976}"
429,0,1,"{'votes': '4/6', 'highest_confidence': 0.9583152532577515}"
430,0,0,"{'votes': '4/6', 'highest_confidence': 0.9977758526802063}"
431,0,0,"{'votes': '3/6', 'highest_confidence': 0.9688163995742798}"
432,0,0,"{'votes': '4/6', 'highest_confidence': 0.9764344692230225}"
433,0,1,"{'votes': '3/4', 'highest_confidence': 0.9813793897628784}"
434,0,1,"{'votes': '4/6', 'highest_confidence': 0.9974939823150635}"
435,0,1,"{'votes': '6/6', 'highest_confidence': 0.88957679271698}"
436,0,1,"{'votes': '6/6', 'highest_confidence': 0.9995177984237671}"
437,0,1,"{'votes': '3/4', 'highest_confidence': 0.9945026636123657}"
438,0,1,"{'votes': '6/6', 'highest_confidence': 0.980895459651947}"
439,0,1,"{'votes': '5/5', 'highest_confidence': 0.9194439053535461}"
440,0,1,"{'votes': '5/8', 'highest_confidence': 0.988929808139801}"
441,0,1,"{'votes': '7/7', 'highest_confidence': 0.9839672446250916}"
442,0,0,"{'votes': '6/6', 'highest_confidence': 0.9792258739471436}"
443,0,1,"{'votes': '4/6', 'highest_confidence': 0.9780861735343933}"
444,0,0,"{'votes': '4/4', 'highest_confidence': 0.9973094463348389}"
445,0,1,"{'votes': '5/8', 'highest_confidence': 0.9961608648300171}"
446,0,1,"{'votes': '5/5', 'highest_confidence': 0.8466872572898865}"
447,0,0,"{'votes': '4/4', 'highest_confidence': 0.999325156211853}"
448,0,0,"{'votes': '6/6', 'highest_confidence': 0.9998738765716553}"
449,0,0,"{'votes': '5/5', 'highest_confidence': 0.9979167580604553}"
450,0,1,"{'votes': '3/4', 'highest_confidence': 0.7495344281196594}"
451,0,1,"{'votes': '5/5', 'highest_confidence': 0.9876793026924133}"
452,0,0,"{'votes': '5/5', 'highest_confidence': 0.8238621354103088}"
453,0,0,"{'votes': '4/6', 'highest_confidence': 0.9431589841842651}"
454,0,1,"{'votes': '5/5', 'highest_confidence': 0.9877088069915771}"
455,0,0,"{'votes': '3/4', 'highest_confidence': 0.9312319159507751}"
456,0,1,"{'votes': '5/6', 'highest_confidence': 0.9518387317657471}"
457,0,0,"{'votes': '5/6', 'highest_confidence': 0.9229469895362854}"
458,0,1,"{'votes': '5/8', 'highest_confidence': 0.9542713165283203}"
459,0,0,"{'votes': '6/6', 'highest_confidence': 0.9929937720298767}"
460,0,0,"{'votes': '5/5', 'highest_confidence': 0.8584856986999512}"
461,0,1,"{'votes': '5/6', 'highest_confidence': 0.9926162362098694}"
462,0,1,"{'votes': '3/5', 'highest_confidence': 0.9282019138336182}"
463,0,1,"{'votes': '4/4', 'highest_confidence': 0.9038339853286743}"
464,0,0,"{'votes': '3/4', 'highest_confidence': 0.9849004745483398}"
465,0,0,"{'votes': '3/5', 'highest_confidence': 0.8962451219558716}"
466,0,0,"{'votes': '3/4', 'highest_confidence': 0.9806802272796631}"
467,0,0,"{'votes': '4/4', 'highest_confidence': 0.9902987480163574}"
468,0,0,"{'votes': '5/5', 'highest_confidence': 0.9963099360466003}"
469,0,0,"{'votes': '3/5', 'highest_confidence': 0.8050006031990051}"
470,0,0,"{'votes': '4/4', 'highest_confidence': 0.9966467022895813}"
471,0,0,"{'votes': '4/6', 'highest_confidence': 0.9999563694000244}"
472,0,0,"{'votes': '3/4', 'highest_confidence': 0.9948409199714661}"
473,0,0,"{'votes': '4/5', 'highest_confidence': 0.9999597072601318}"
474,0,1,"{'votes': '4/5', 'highest_confidence': 0.9797106385231018}"
475,0,1,"{'votes': '5/7', 'highest_confidence': 0.9870879650115967}"
476,0,1,"{'votes': '5/6', 'highest_confidence': 0.9943895936012268}"
477,0,1,"{'votes': '6/6', 'highest_confidence': 0.9063858985900879}"
478,0,1,"{'votes': '3/4', 'highest_confidence': 0.9814988970756531}"
479,0,1,"{'votes': '3/4', 'highest_confidence': 0.8235366940498352}"
480,0,0,"{'votes': '3/5', 'highest_confidence': 0.6916394233703613}"
481,0,0,"{'votes': '4/5', 'highest_confidence': 0.9964399933815002}"
482,0,0,"{'votes': '3/6', 'highest_confidence': 0.9802639484405518}"
483,0,0,"{'votes': '3/5', 'highest_confidence': 0.9932855367660522}"
484,0,0,"{'votes': '4/6', 'highest_confidence': 0.9999736547470093}"
485,0,0,"{'votes': '7/8', 'highest_confidence': 0.9984061121940613}"
486,0,0,"{'votes': '3/3', 'highest_confidence': 0.9948713779449463}"
487,0,1,"{'votes': '2/4', 'highest_confidence': 0.9280372858047485}"
488,0,0,"{'votes': '2/3', 'highest_confidence': 0.9931017160415649}"
489,0,1,"{'votes': '3/5', 'highest_confidence': 0.9014957547187805}"
490,0,1,"{'votes': '6/6', 'highest_confidence': 0.9128715991973877}"
491,0,0,"{'votes': '3/5', 'highest_confidence': 0.7362722158432007}"
492,0,0,"{'votes': '4/6', 'highest_confidence': 0.9974084496498108}"
493,0,0,"{'votes': '5/7', 'highest_confidence': 0.9945780038833618}"
494,0,0,"{'votes': '2/3', 'highest_confidence': 0.9455289244651794}"
495,0,0,"{'votes': '3/5', 'highest_confidence': 0.9996516704559326}"
496,0,1,"{'votes': '6/6', 'highest_confidence': 0.994851291179657}"
497,0,0,"{'votes': '5/7', 'highest_confidence': 0.9911032915115356}"
498,0,0,"{'votes': '6/8', 'highest_confidence': 0.9999902248382568}"
499,0,0,"{'votes': '5/8', 'highest_confidence': 0.9988991022109985}"
500,0,0,"{'votes': '7/7', 'highest_confidence': 0.9996465444564819}"
501,0,0,"{'votes': '4/7', 'highest_confidence': 0.9550114870071411}"
502,0,0,"{'votes': '5/5', 'highest_confidence': 0.9950867295265198}"
503,0,0,"{'votes': '3/5', 'highest_confidence': 0.9973024129867554}"
504,0,1,"{'votes': '3/6', 'highest_confidence': 0.9921586513519287}"
505,0,0,"{'votes': '5/6', 'highest_confidence': 0.9875860214233398}"
506,0,0,"{'votes': '4/6', 'highest_confidence': 0.9928529858589172}"
507,0,0,"{'votes': '2/2', 'highest_confidence': 0.9916231036186218}"
508,0,0,"{'votes': '6/7', 'highest_confidence': 0.9780926704406738}"
509,0,0,"{'votes': '3/4', 'highest_confidence': 0.9864612221717834}"
510,0,1,"{'votes': '4/6', 'highest_confidence': 0.9482685327529907}"
511,0,0,"{'votes': '3/5', 'highest_confidence': 0.84475177526474}"
512,0,0,"{'votes': '3/4', 'highest_confidence': 0.8533942699432373}"
513,0,0,"{'votes': '7/7', 'highest_confidence': 0.9511407613754272}"
514,0,1,"{'votes': '4/5', 'highest_confidence': 0.9439465999603271}"
515,0,0,"{'votes': '5/5', 'highest_confidence': 0.9880532622337341}"
516,0,1,"{'votes': '3/4', 'highest_confidence': 0.9925644993782043}"
517,0,0,"{'votes': '4/4', 'highest_confidence': 0.9422692060470581}"
518,0,0,"{'votes': '3/5', 'highest_confidence': 0.9410320520401001}"
519,0,0,"{'votes': '4/6', 'highest_confidence': 0.9742981791496277}"
520,0,0,"{'votes': '4/6', 'highest_confidence': 0.9647782444953918}"
521,0,0,"{'votes': '5/5', 'highest_confidence': 0.9947274327278137}"
522,0,1,"{'votes': '3/5', 'highest_confidence': 0.9995189905166626}"
523,0,0,"{'votes': '5/6', 'highest_confidence': 0.9951791763305664}"
524,0,1,"{'votes': '3/5', 'highest_confidence': 0.9532843828201294}"
525,0,0,"{'votes': '4/6', 'highest_confidence': 0.9942408800125122}"
526,0,0,"{'votes': '4/4', 'highest_confidence': 0.5603802800178528}"
527,0,0,"{'votes': '3/3', 'highest_confidence': 0.9914274215698242}"
528,0,0,"{'votes': '4/5', 'highest_confidence': 0.7970101237297058}"
529,0,0,"{'votes': '1/2', 'highest_confidence': 0.9977541565895081}"
530,0,0,"{'votes': '3/4', 'highest_confidence': 0.8414340019226074}"
531,0,0,"{'votes': '4/5', 'highest_confidence': 0.9961850047111511}"
532,0,0,"{'votes': '4/5', 'highest_confidence': 0.9978563189506531}"
533,0,0,"{'votes': '4/6', 'highest_confidence': 0.9511735439300537}"
534,0,0,"{'votes': '3/5', 'highest_confidence': 0.7384998798370361}"
535,0,0,"{'votes': '3/4', 'highest_confidence': 0.8649948835372925}"
536,0,1,"{'votes': '5/6', 'highest_confidence': 0.9830134510993958}"
537,0,0,"{'votes': '7/7', 'highest_confidence': 0.9859024286270142}"
538,0,1,"{'votes': '3/4', 'highest_confidence': 0.9452374577522278}"
539,0,0,"{'votes': '3/6', 'highest_confidence': 0.976326048374176}"
540,0,0,"{'votes': '4/6', 'highest_confidence': 0.9987930059432983}"
541,0,0,"{'votes': '3/5', 'highest_confidence': 0.9989575147628784}"
542,0,0,"{'votes': '5/7', 'highest_confidence': 0.8493945002555847}"
543,0,0,"{'votes': '6/6', 'highest_confidence': 0.9703955054283142}"
544,0,1,"{'votes': '6/6', 'highest_confidence': 0.9937560558319092}"
545,0,0,"{'votes': '4/6', 'highest_confidence': 0.9757603406906128}"
546,0,1,"{'votes': '6/6', 'highest_confidence': 0.9223529100418091}"
547,0,1,"{'votes': '4/4', 'highest_confidence': 0.9963079690933228}"
548,0,1,"{'votes': '6/6', 'highest_confidence': 0.9898844957351685}"
549,0,0,"{'votes': '3/4', 'highest_confidence': 0.9872643947601318}"
550,0,0,"{'votes': '4/4', 'highest_confidence': 0.9180770516395569}"
551,0,1,"{'votes': '4/8', 'highest_confidence': 0.9271576404571533}"
552,0,1,"{'votes': '3/6', 'highest_confidence': 0.9628974199295044}"
553,0,1,"{'votes': '5/6', 'highest_confidence': 0.8876032829284668}"
554,0,1,"{'votes': '3/4', 'highest_confidence': 0.990129292011261}"
555,0,1,"{'votes': '3/6', 'highest_confidence': 0.9957696199417114}"
556,0,1,"{'votes': '4/5', 'highest_confidence': 0.8553290367126465}"
557,0,1,"{'votes': '5/5', 'highest_confidence': 0.9978845715522766}"
558,0,0,"{'votes': '4/5', 'highest_confidence': 0.9525052309036255}"
559,0,0,"{'votes': '5/5', 'highest_confidence': 0.9928449988365173}"
560,0,1,"{'votes': '3/5', 'highest_confidence': 0.9160529971122742}"
561,0,1,"{'votes': '5/7', 'highest_confidence': 0.7885400652885437}"
562,0,0,"{'votes': '4/7', 'highest_confidence': 0.9491453170776367}"
563,0,0,"{'votes': '3/5', 'highest_confidence': 0.9756169319152832}"
564,0,1,"{'votes': '1/1', 'highest_confidence': 0.9896405339241028}"
565,0,1,"{'votes': '5/5', 'highest_confidence': 0.970367968082428}"
566,0,1,"{'votes': '6/7', 'highest_confidence': 0.9961168766021729}"
567,0,1,"{'votes': '4/5', 'highest_confidence': 0.9541343450546265}"
568,0,1,"{'votes': '6/6', 'highest_confidence': 0.9883438348770142}"
569,0,0,"{'votes': '4/5', 'highest_confidence': 0.9987012147903442}"
570,0,1,"{'votes': '3/4', 'highest_confidence': 0.9782692790031433}"
571,0,1,"{'votes': '6/8', 'highest_confidence': 0.7417521476745605}"
572,0,1,"{'votes': '4/5', 'highest_confidence': 0.9944981932640076}"
573,0,1,"{'votes': '5/5', 'highest_confidence': 0.860931932926178}"
574,0,1,"{'votes': '2/3', 'highest_confidence': 0.9947051405906677}"
575,0,1,"{'votes': '3/6', 'highest_confidence': 0.9873499274253845}"
576,0,1,"{'votes': '4/6', 'highest_confidence': 0.9998492002487183}"
577,0,1,"{'votes': '5/6', 'highest_confidence': 0.9053130149841309}"
578,0,0,"{'votes': '3/5', 'highest_confidence': 0.8818373084068298}"
579,0,0,"{'votes': '5/7', 'highest_confidence': 0.989680826663971}"
580,0,1,"{'votes': '3/6', 'highest_confidence': 0.8666719794273376}"
581,0,1,"{'votes': '5/6', 'highest_confidence': 0.9746569395065308}"
582,0,1,"{'votes': '4/5', 'highest_confidence': 0.8951824307441711}"
583,0,1,"{'votes': '4/4', 'highest_confidence': 0.9968907237052917}"
584,0,0,"{'votes': '5/5', 'highest_confidence': 0.9997215867042542}"
585,0,0,"{'votes': '5/6', 'highest_confidence': 0.9863600134849548}"
586,0,0,"{'votes': '7/7', 'highest_confidence': 0.9991456270217896}"
587,0,1,"{'votes': '2/4', 'highest_confidence': 0.9910001158714294}"
588,0,1,"{'votes': '2/4', 'highest_confidence': 0.9831014275550842}"
589,0,1,"{'votes': '5/5', 'highest_confidence': 0.9981860518455505}"
590,0,0,"{'votes': '2/4', 'highest_confidence': 0.8552318215370178}"
591,0,1,"{'votes': '4/4', 'highest_confidence': 0.8238095641136169}"
592,0,1,"{'votes': '6/6', 'highest_confidence': 0.9728020429611206}"
593,0,1,"{'votes': '4/4', 'highest_confidence': 0.8996835350990295}"
594,0,1,"{'votes': '4/5', 'highest_confidence': 0.9659771919250488}"
595,0,1,"{'votes': '3/3', 'highest_confidence': 0.905925452709198}"
596,0,0,"{'votes': '4/5', 'highest_confidence': 0.9988114833831787}"
597,0,0,"{'votes': '6/6', 'highest_confidence': 0.9797446727752686}"
598,0,0,"{'votes': '2/2', 'highest_confidence': 0.9974896907806396}"
599,0,0,"{'votes': '4/4', 'highest_confidence': 0.9713166356086731}"
600,0,0,"{'votes': '5/5', 'highest_confidence': 0.9584991335868835}"
601,0,1,"{'votes': '4/5', 'highest_confidence': 0.8303569555282593}"
602,0,1,"{'votes': '4/4', 'highest_confidence': 0.9186406135559082}"
603,0,0,"{'votes': '3/5', 'highest_confidence': 0.9121819734573364}"
604,0,1,"{'votes': '3/5', 'highest_confidence': 0.9976153373718262}"
605,0,0,"{'votes': '3/3', 'highest_confidence': 0.7545302510261536}"
606,0,1,"{'votes': '3/3', 'highest_confidence': 0.9323822855949402}"
607,0,0,"{'votes': '3/4', 'highest_confidence': 0.613067626953125}"
608,0,1,"{'votes': '3/3', 'highest_confidence': 0.9954566955566406}"
609,0,1,"{'votes': '5/6', 'highest_confidence': 0.9900707602500916}"
610,0,0,"{'votes': '1/1', 'highest_confidence': 0.9280222058296204}"
611,0,1,"{'votes': '3/4', 'highest_confidence': 0.9828647375106812}"
612,0,0,"{'votes': '4/4', 'highest_confidence': 0.8276351690292358}"
613,0,1,"{'votes': '7/7', 'highest_confidence': 0.9917272329330444}"
614,0,1,"{'votes': '6/8', 'highest_confidence': 0.85617595911026}"
615,0,1,"{'votes': '4/6', 'highest_confidence': 0.9942052960395813}"
616,0,0,"{'votes': '4/6', 'highest_confidence': 0.979913592338562}"
617,0,0,"{'votes': '2/4', 'highest_confidence': 0.8428923487663269}"
618,0,0,"{'votes': '4/6', 'highest_confidence': 0.9954268932342529}"
619,0,0,"{'votes': '3/6', 'highest_confidence': 0.9995655417442322}"
620,0,0,"{'votes': '6/6', 'highest_confidence': 0.9996787309646606}"
621,0,1,"{'votes': '3/5', 'highest_confidence': 0.9568041563034058}"
622,0,0,"{'votes': '4/4', 'highest_confidence': 0.9988992214202881}"
623,0,0,"{'votes': '4/7', 'highest_confidence': 0.9845238327980042}"
624,0,0,"{'votes': '6/6', 'highest_confidence': 0.9987240433692932}"
625,0,0,"{'votes': '5/5', 'highest_confidence': 0.999976634979248}"
626,0,0,"{'votes': '7/7', 'highest_confidence': 0.9950817823410034}"
627,0,0,"{'votes': '5/5', 'highest_confidence': 0.9989100694656372}"
628,0,0,"{'votes': '7/7', 'highest_confidence': 0.9994199275970459}"
629,0,0,"{'votes': '1/1', 'highest_confidence': 0.8205695152282715}"
630,0,0,"{'votes': '6/6', 'highest_confidence': 0.9916734099388123}"
631,0,0,"{'votes': '5/5', 'highest_confidence': 0.9805804491043091}"
632,0,0,"{'votes': '5/5', 'highest_confidence': 0.9997943043708801}"
633,0,0,"{'votes': '5/5', 'highest_confidence': 0.9910488128662109}"
634,0,1,"{'votes': '4/5', 'highest_confidence': 0.997918426990509}"
635,0,0,"{'votes': '5/5', 'highest_confidence': 0.9897224307060242}"
636,0,1,"{'votes': '7/7', 'highest_confidence': 0.8941824436187744}"
637,0,0,"{'votes': '4/4', 'highest_confidence': 0.9978052973747253}"
638,0,0,"{'votes': '4/5', 'highest_confidence': 0.9832645058631897}"
639,0,1,"{'votes': '3/6', 'highest_confidence': 0.9896408915519714}"
640,0,0,"{'votes': '6/6', 'highest_confidence': 0.9411768913269043}"
641,0,0,"{'votes': '3/5', 'highest_confidence': 0.9858196973800659}"
642,0,0,"{'votes': '5/5', 'highest_confidence': 0.9990010857582092}"
643,0,1,"{'votes': '3/5', 'highest_confidence': 0.9832454919815063}"
644,0,0,"{'votes': '3/5', 'highest_confidence': 0.9846790432929993}"
645,0,0,"{'votes': '6/6', 'highest_confidence': 0.992464542388916}"
646,0,1,"{'votes': '4/6', 'highest_confidence': 0.9926906228065491}"
647,0,1,"{'votes': '3/5', 'highest_confidence': 0.9500569701194763}"
648,0,0,"{'votes': '3/4', 'highest_confidence': 0.9962475895881653}"
649,0,0,"{'votes': '4/4', 'highest_confidence': 0.9668889045715332}"
650,0,0,"{'votes': '5/6', 'highest_confidence': 0.9965994954109192}"
651,0,1,"{'votes': '4/6', 'highest_confidence': 0.8410897850990295}"
652,0,0,"{'votes': '5/8', 'highest_confidence': 0.9700222611427307}"
653,0,1,"{'votes': '3/4', 'highest_confidence': 0.9988627433776855}"
654,0,1,"{'votes': '5/7', 'highest_confidence': 0.9863277673721313}"
655,0,0,"{'votes': '3/6', 'highest_confidence': 0.9772815108299255}"
656,0,0,"{'votes': '4/4', 'highest_confidence': 0.9748504757881165}"
657,0,0,"{'votes': '5/5', 'highest_confidence': 0.9975172281265259}"
658,0,1,"{'votes': '3/5', 'highest_confidence': 0.9887891411781311}"
659,0,0,"{'votes': '4/5', 'highest_confidence': 0.9981315732002258}"
660,0,0,"{'votes': '3/6', 'highest_confidence': 0.9790825843811035}"
661,0,0,"{'votes': '4/6', 'highest_confidence': 0.9195255041122437}"
662,0,1,"{'votes': '5/6', 'highest_confidence': 0.9637816548347473}"
663,0,0,"{'votes': '6/6', 'highest_confidence': 0.9240023493766785}"
664,0,0,"{'votes': '4/6', 'highest_confidence': 0.9861025810241699}"
665,0,0,"{'votes': '5/7', 'highest_confidence': 0.9913654327392578}"
666,0,0,"{'votes': '4/6', 'highest_confidence': 0.9886760711669922}"
667,0,0,"{'votes': '5/6', 'highest_confidence': 0.9976953864097595}"
668,0,0,"{'votes': '5/6', 'highest_confidence': 0.96343594789505}"
669,0,0,"{'votes': '7/7', 'highest_confidence': 0.9895143508911133}"
670,0,0,"{'votes': '4/4', 'highest_confidence': 0.9581024050712585}"
671,0,0,"{'votes': '4/4', 'highest_confidence': 0.9916167855262756}"
672,0,0,"{'votes': '1/1', 'highest_confidence': 0.7929766178131104}"
673,0,0,"{'votes': '6/6', 'highest_confidence': 0.9999357461929321}"
674,0,0,"{'votes': '6/6', 'highest_confidence': 0.9997145533561707}"
675,0,1,"{'votes': '5/7', 'highest_confidence': 0.9997228980064392}"
676,0,1,"{'votes': '3/4', 'highest_confidence': 0.9990830421447754}"
677,0,0,"{'votes': '4/6', 'highest_confidence': 0.9651470184326172}"
678,0,0,"{'votes': '4/5', 'highest_confidence': 0.9795474410057068}"
679,0,1,"{'votes': '3/5', 'highest_confidence': 0.865213930606842}"
680,0,0,"{'votes': '4/6', 'highest_confidence': 0.9967708587646484}"
681,0,0,"{'votes': '4/4', 'highest_confidence': 0.744912326335907}"
682,0,0,"{'votes': '2/4', 'highest_confidence': 0.8763377070426941}"
683,0,1,"{'votes': '4/6', 'highest_confidence': 0.9984416365623474}"
684,0,0,"{'votes': '4/6', 'highest_confidence': 0.9554128646850586}"
685,0,0,"{'votes': '3/5', 'highest_confidence': 0.9771639108657837}"
686,0,1,"{'votes': '3/6', 'highest_confidence': 0.9462220072746277}"
687,0,0,"{'votes': '4/5', 'highest_confidence': 0.947458803653717}"
688,0,1,"{'votes': '4/6', 'highest_confidence': 0.9680757522583008}"
689,0,0,"{'votes': '4/5', 'highest_confidence': 0.9958458542823792}"
690,0,0,"{'votes': '5/5', 'highest_confidence': 0.6110855340957642}"
691,0,0,"{'votes': '5/5', 'highest_confidence': 0.9278280138969421}"
692,0,1,"{'votes': '4/5', 'highest_confidence': 0.9485235810279846}"
693,0,0,"{'votes': '3/4', 'highest_confidence': 0.9423258304595947}"
694,0,0,"{'votes': '5/5', 'highest_confidence': 0.9909982681274414}"
695,0,0,"{'votes': '4/6', 'highest_confidence': 0.9945472478866577}"
696,0,0,"{'votes': '6/6', 'highest_confidence': 0.9952424764633179}"
697,0,0,"{'votes': '5/5', 'highest_confidence': 0.9999607801437378}"
698,0,0,"{'votes': '5/5', 'highest_confidence': 0.9999806880950928}"
699,0,0,"{'votes': '5/5', 'highest_confidence': 0.9999970197677612}"
700,0,0,"{'votes': '6/6', 'highest_confidence': 0.9999051094055176}"
701,0,0,"{'votes': '3/3', 'highest_confidence': 0.9339198470115662}"
702,0,0,"{'votes': '5/5', 'highest_confidence': 0.9999836683273315}"
703,0,0,"{'votes': '6/6', 'highest_confidence': 0.999083399772644}"
704,0,1,"{'votes': '4/5', 'highest_confidence': 0.979546844959259}"
705,0,1,"{'votes': '4/4', 'highest_confidence': 0.9565946459770203}"
706,0,0,"{'votes': '4/5', 'highest_confidence': 0.9778838157653809}"
707,0,1,"{'votes': '3/5', 'highest_confidence': 0.9289543032646179}"
708,0,0,"{'votes': '4/5', 'highest_confidence': 0.8617709875106812}"
709,0,1,"{'votes': '4/5', 'highest_confidence': 0.9581059217453003}"
710,0,1,"{'votes': '4/5', 'highest_confidence': 0.9826177954673767}"
711,0,0,"{'votes': '3/4', 'highest_confidence': 0.9912163019180298}"
712,0,0,"{'votes': '2/4', 'highest_confidence': 0.9733861684799194}"
713,0,0,"{'votes': '3/3', 'highest_confidence': 0.9548660516738892}"
714,0,0,"{'votes': '3/4', 'highest_confidence': 0.9845182299613953}"
715,0,0,"{'votes': '3/3', 'highest_confidence': 0.8308496475219727}"
716,0,1,"{'votes': '3/3', 'highest_confidence': 0.9798739552497864}"
717,0,0,"{'votes': '3/3', 'highest_confidence': 0.568320631980896}"
718,0,1,"{'votes': '3/5', 'highest_confidence': 0.950524628162384}"
719,0,0,"{'votes': '5/6', 'highest_confidence': 0.9715256094932556}"
720,0,0,"{'votes': '5/5', 'highest_confidence': 0.997423529624939}"
721,0,1,"{'votes': '4/5', 'highest_confidence': 0.8698550462722778}"
722,0,1,"{'votes': '3/3', 'highest_confidence': 0.9130080342292786}"
723,0,0,"{'votes': '5/7', 'highest_confidence': 0.9980620741844177}"
724,0,0,"{'votes': '4/4', 'highest_confidence': 0.9726009368896484}"
725,0,1,"{'votes': '3/5', 'highest_confidence': 0.935243546962738}"
726,0,0,"{'votes': '4/4', 'highest_confidence': 0.9779955148696899}"
727,0,0,"{'votes': '5/7', 'highest_confidence': 0.9066593050956726}"
728,0,0,"{'votes': '3/5', 'highest_confidence': 0.965625524520874}"
729,0,1,"{'votes': '3/5', 'highest_confidence': 0.9975870847702026}"
730,0,0,"{'votes': '2/4', 'highest_confidence': 0.9997374415397644}"
731,0,1,"{'votes': '2/4', 'highest_confidence': 0.8059424757957458}"
732,0,0,"{'votes': '3/3', 'highest_confidence': 0.8744605183601379}"
733,0,1,"{'votes': '2/2', 'highest_confidence': 0.8086625933647156}"
734,0,0,"{'votes': '3/4', 'highest_confidence': 0.9855884909629822}"
735,0,0,"{'votes': '4/4', 'highest_confidence': 0.9988873600959778}"
