test line,ground,predicted,mvs
623,2,2,{'votes/confidence': '6/6'}
624,2,2,{'votes/confidence': '2/2'}
625,2,2,{'votes/confidence': 0.7954084873199463}
626,2,0,{'votes/confidence': '4/5'}
627,2,3,{'votes/confidence': '2/3'}
628,2,2,{'votes/confidence': '5/5'}
629,2,3,{'votes/confidence': '4/6'}
630,2,2,{'votes/confidence': '5/5'}
631,2,2,{'votes/confidence': 0.9706816077232361}
632,2,2,{'votes/confidence': '3/3'}
633,2,2,{'votes/confidence': '3/6'}
634,2,3,{'votes/confidence': '3/5'}
635,2,2,{'votes/confidence': '6/6'}
636,2,2,{'votes/confidence': '4/4'}
637,2,2,{'votes/confidence': '5/5'}
638,2,2,{'votes/confidence': '6/6'}
639,2,2,{'votes/confidence': '6/6'}
640,2,3,{'votes/confidence': '4/7'}
641,2,2,{'votes/confidence': '4/5'}
642,2,2,{'votes/confidence': '5/5'}
643,2,2,{'votes/confidence': 0.8865770697593689}
644,2,3,{'votes/confidence': '4/6'}
645,2,3,{'votes/confidence': '4/4'}
646,2,3,{'votes/confidence': '2/3'}
647,2,2,{'votes/confidence': '2/3'}
648,2,2,{'votes/confidence': '3/4'}
649,2,3,{'votes/confidence': '4/6'}
650,2,3,{'votes/confidence': '2/2'}
651,2,2,{'votes/confidence': '4/4'}
652,2,2,{'votes/confidence': 0.6128719449043274}
653,2,2,{'votes/confidence': '4/5'}
654,2,2,{'votes/confidence': '4/6'}
655,2,0,{'votes/confidence': '4/6'}
656,2,2,{'votes/confidence': '4/5'}
657,2,3,{'votes/confidence': '4/5'}
658,2,3,{'votes/confidence': '4/5'}
659,2,2,{'votes/confidence': '5/5'}
660,2,2,{'votes/confidence': 0.7219932079315186}
661,2,3,{'votes/confidence': '3/3'}
662,2,2,{'votes/confidence': '3/4'}
663,2,0,{'votes/confidence': '5/5'}
664,2,3,{'votes/confidence': '3/5'}
665,2,3,{'votes/confidence': '3/4'}
666,2,2,{'votes/confidence': '3/5'}
667,2,2,{'votes/confidence': 0.6540295481681824}
668,2,3,{'votes/confidence': 0.8903998136520386}
669,2,3,{'votes/confidence': '4/4'}
670,2,2,{'votes/confidence': '5/6'}
671,2,3,{'votes/confidence': '3/4'}
672,2,3,{'votes/confidence': 0.7255874276161194}
673,2,2,{'votes/confidence': '5/5'}
674,2,2,{'votes/confidence': '3/4'}
675,2,2,{'votes/confidence': '4/5'}
676,2,2,{'votes/confidence': '4/7'}
677,2,3,{'votes/confidence': 0.607897162437439}
678,2,2,{'votes/confidence': '4/6'}
679,2,3,{'votes/confidence': '3/5'}
680,2,2,{'votes/confidence': '3/4'}
681,2,3,{'votes/confidence': '4/4'}
682,2,2,{'votes/confidence': '4/6'}
683,2,2,{'votes/confidence': '5/6'}
684,2,0,{'votes/confidence': '4/6'}
685,2,2,{'votes/confidence': 0.768444299697876}
686,2,2,{'votes/confidence': '3/4'}
687,2,3,{'votes/confidence': 0.6669548153877258}
688,2,2,{'votes/confidence': '3/5'}
689,2,2,{'votes/confidence': '3/4'}
690,2,1,{'votes/confidence': '3/5'}
691,2,2,{'votes/confidence': 0.8026420474052429}
692,2,3,{'votes/confidence': '3/5'}
693,2,3,{'votes/confidence': '3/5'}
694,2,1,{'votes/confidence': '3/4'}
695,2,2,{'votes/confidence': '4/6'}
696,2,2,{'votes/confidence': 0.5978205800056458}
697,2,3,{'votes/confidence': '4/4'}
698,2,2,{'votes/confidence': '3/5'}
699,2,0,{'votes/confidence': '4/6'}
700,2,3,{'votes/confidence': '4/5'}
701,2,3,{'votes/confidence': '3/5'}
702,2,2,{'votes/confidence': '2/3'}
703,2,2,{'votes/confidence': '4/6'}
704,2,2,{'votes/confidence': '3/6'}
705,2,2,{'votes/confidence': '1/1'}
706,2,3,{'votes/confidence': '4/5'}
707,2,3,{'votes/confidence': '4/5'}
708,2,0,{'votes/confidence': '3/4'}
709,2,2,{'votes/confidence': '5/5'}
710,2,2,{'votes/confidence': 0.765558123588562}
711,2,2,{'votes/confidence': '7/7'}
712,2,3,{'votes/confidence': '3/5'}
713,2,2,{'votes/confidence': '7/7'}
714,2,2,{'votes/confidence': '7/7'}
715,2,3,{'votes/confidence': '6/8'}
716,2,2,{'votes/confidence': '5/5'}
717,2,2,{'votes/confidence': '6/6'}
718,2,2,{'votes/confidence': '2/2'}
719,2,2,{'votes/confidence': '4/4'}
720,2,3,{'votes/confidence': '4/5'}
721,2,2,{'votes/confidence': '4/7'}
722,2,2,{'votes/confidence': '5/5'}
723,2,2,{'votes/confidence': '3/3'}
724,2,2,{'votes/confidence': '4/4'}
725,2,3,{'votes/confidence': '4/6'}
726,2,2,{'votes/confidence': '3/5'}
727,2,2,{'votes/confidence': 0.6824353337287903}
728,2,2,{'votes/confidence': '5/6'}
729,2,1,{'votes/confidence': 0.42022547125816345}
730,2,2,{'votes/confidence': '2/3'}
731,2,2,{'votes/confidence': '4/6'}
732,2,2,{'votes/confidence': '3/4'}
733,2,2,{'votes/confidence': '2/3'}
734,2,2,{'votes/confidence': '3/4'}
735,2,3,{'votes/confidence': '4/5'}
736,2,2,{'votes/confidence': '2/4'}
737,2,3,{'votes/confidence': '4/5'}
738,2,2,{'votes/confidence': '6/6'}
739,2,2,{'votes/confidence': '7/7'}
740,2,2,{'votes/confidence': '6/6'}
741,2,2,{'votes/confidence': '6/6'}
742,2,2,{'votes/confidence': '6/6'}
743,2,2,{'votes/confidence': '5/5'}
744,2,2,{'votes/confidence': '4/4'}
745,2,3,{'votes/confidence': '5/6'}
746,2,0,{'votes/confidence': '3/6'}
747,2,3,{'votes/confidence': '3/5'}
748,2,2,{'votes/confidence': '4/6'}
749,2,3,{'votes/confidence': '3/5'}
750,2,2,{'votes/confidence': '4/4'}
751,2,3,{'votes/confidence': '1/1'}
752,2,1,{'votes/confidence': '4/5'}
753,2,3,{'votes/confidence': '4/5'}
754,2,3,{'votes/confidence': '4/5'}
755,2,2,{'votes/confidence': '5/5'}
756,2,2,{'votes/confidence': '3/5'}
757,2,3,{'votes/confidence': '3/5'}
758,2,3,{'votes/confidence': '4/5'}
759,2,3,{'votes/confidence': '3/5'}
760,2,2,{'votes/confidence': '4/4'}
761,2,0,{'votes/confidence': '5/7'}
762,2,3,{'votes/confidence': '4/5'}
763,2,2,{'votes/confidence': '4/5'}
764,2,3,{'votes/confidence': '3/5'}
765,2,1,{'votes/confidence': '6/7'}
766,2,2,{'votes/confidence': '7/7'}
767,2,3,{'votes/confidence': '3/3'}
768,2,3,{'votes/confidence': '5/5'}
769,2,2,{'votes/confidence': '4/5'}
770,2,3,{'votes/confidence': 0.8171812891960144}
771,2,1,{'votes/confidence': '3/5'}
772,2,2,{'votes/confidence': '3/6'}
773,2,3,{'votes/confidence': '4/4'}
774,2,1,{'votes/confidence': '3/6'}
775,2,3,{'votes/confidence': '3/6'}
776,2,3,{'votes/confidence': '3/4'}
777,2,2,{'votes/confidence': '4/5'}
778,2,2,{'votes/confidence': '4/5'}
779,2,3,{'votes/confidence': '3/4'}
780,2,3,{'votes/confidence': '7/9'}
781,2,0,{'votes/confidence': '4/7'}
782,2,3,{'votes/confidence': '4/5'}
783,2,3,{'votes/confidence': '3/5'}
784,2,3,{'votes/confidence': '4/6'}
785,2,2,{'votes/confidence': '3/4'}
786,2,2,{'votes/confidence': '3/6'}
787,2,3,{'votes/confidence': 0.9099057912826538}
788,2,2,{'votes/confidence': '6/6'}
789,2,3,{'votes/confidence': '4/6'}
790,2,2,{'votes/confidence': '4/4'}
791,2,2,{'votes/confidence': '6/6'}
792,2,2,{'votes/confidence': '7/7'}
793,2,2,{'votes/confidence': '6/6'}
794,2,2,{'votes/confidence': '3/3'}
795,2,2,{'votes/confidence': '5/5'}
796,2,2,{'votes/confidence': '5/5'}
797,2,2,{'votes/confidence': '3/3'}
798,2,0,{'votes/confidence': '4/6'}
799,2,0,{'votes/confidence': '6/7'}
800,2,2,{'votes/confidence': '3/6'}
801,2,3,{'votes/confidence': '4/6'}
802,2,2,{'votes/confidence': '5/5'}
803,2,2,{'votes/confidence': '5/6'}
804,2,3,{'votes/confidence': '5/7'}
805,2,2,{'votes/confidence': '6/6'}
806,2,3,{'votes/confidence': '5/6'}
807,2,3,{'votes/confidence': '4/6'}
808,2,2,{'votes/confidence': '5/6'}
809,2,2,{'votes/confidence': 0.8790404200553894}
810,2,2,{'votes/confidence': '3/5'}
811,2,3,{'votes/confidence': 0.5718869566917419}
812,2,2,{'votes/confidence': '4/7'}
813,2,1,{'votes/confidence': '7/8'}
814,2,3,{'votes/confidence': '2/3'}
815,2,3,{'votes/confidence': '2/3'}
816,2,2,{'votes/confidence': '3/3'}
817,2,2,{'votes/confidence': '3/4'}
818,2,2,{'votes/confidence': '2/3'}
819,2,2,{'votes/confidence': '4/4'}
820,2,2,{'votes/confidence': 0.9241182804107666}
821,2,3,{'votes/confidence': '2/3'}
822,2,3,{'votes/confidence': '3/5'}
823,2,2,{'votes/confidence': '5/6'}
824,2,2,{'votes/confidence': '4/6'}
825,2,3,{'votes/confidence': '4/5'}
826,2,3,{'votes/confidence': 0.9292247295379639}
827,2,3,{'votes/confidence': '3/5'}
828,2,1,{'votes/confidence': '4/5'}
829,2,2,{'votes/confidence': 0.7809414267539978}
830,2,2,{'votes/confidence': '4/4'}
831,2,2,{'votes/confidence': 0.9488717317581177}
832,2,2,{'votes/confidence': 0.47573786973953247}
833,2,3,{'votes/confidence': '3/5'}
834,2,3,{'votes/confidence': '2/3'}
835,2,2,{'votes/confidence': '4/6'}
836,2,2,{'votes/confidence': '5/5'}
837,2,2,{'votes/confidence': '4/4'}
838,2,2,{'votes/confidence': 0.8413762450218201}
839,2,3,{'votes/confidence': 0.7525805830955505}
840,2,2,{'votes/confidence': '2/3'}
841,2,1,{'votes/confidence': '2/3'}
842,2,2,{'votes/confidence': '3/4'}
843,2,2,{'votes/confidence': '3/4'}
844,2,3,{'votes/confidence': '2/3'}
845,2,3,{'votes/confidence': '2/3'}
846,2,2,{'votes/confidence': '3/5'}
847,2,3,{'votes/confidence': '1/1'}
848,2,3,{'votes/confidence': 0.46192261576652527}
849,2,3,{'votes/confidence': '4/4'}
850,2,3,{'votes/confidence': '2/3'}
851,2,3,{'votes/confidence': '3/3'}
852,2,3,{'votes/confidence': '3/3'}
853,2,2,{'votes/confidence': 0.9328559041023254}
854,2,2,{'votes/confidence': '3/5'}
855,2,0,{'votes/confidence': '2/3'}
856,2,1,{'votes/confidence': '5/6'}
857,2,2,{'votes/confidence': '4/5'}
858,2,3,{'votes/confidence': '4/7'}
859,2,2,{'votes/confidence': '2/2'}
860,2,2,{'votes/confidence': '5/5'}
861,2,2,{'votes/confidence': '1/1'}
862,2,2,{'votes/confidence': '3/3'}
863,2,2,{'votes/confidence': '3/3'}
864,2,2,{'votes/confidence': '5/5'}
865,2,2,{'votes/confidence': '1/1'}
866,2,3,{'votes/confidence': '6/6'}
867,2,3,{'votes/confidence': '5/6'}
868,2,3,{'votes/confidence': '5/6'}
869,2,3,{'votes/confidence': '5/6'}
870,2,3,{'votes/confidence': '6/6'}
871,2,2,{'votes/confidence': '2/2'}
872,2,2,{'votes/confidence': 0.5335654020309448}
873,2,1,{'votes/confidence': 0.7678120136260986}
874,2,3,{'votes/confidence': '3/3'}
875,2,3,{'votes/confidence': '6/7'}
876,2,3,{'votes/confidence': '5/5'}
877,2,0,{'votes/confidence': '5/8'}
878,2,1,{'votes/confidence': '4/7'}
879,2,2,{'votes/confidence': '6/6'}
880,2,2,{'votes/confidence': '3/4'}
881,2,3,{'votes/confidence': '4/6'}
882,2,2,{'votes/confidence': '3/5'}
883,2,2,{'votes/confidence': '6/6'}
884,2,2,{'votes/confidence': '4/5'}
885,2,0,{'votes/confidence': '5/7'}
886,2,3,{'votes/confidence': '4/6'}
887,2,2,{'votes/confidence': '4/7'}
888,2,3,{'votes/confidence': '5/6'}
889,2,3,{'votes/confidence': '2/2'}
890,2,2,{'votes/confidence': '4/6'}
891,2,3,{'votes/confidence': 0.7126571536064148}
892,2,3,{'votes/confidence': '3/5'}
893,2,3,{'votes/confidence': '6/6'}
894,2,2,{'votes/confidence': '4/5'}
895,2,2,{'votes/confidence': '6/6'}
896,2,2,{'votes/confidence': '2/3'}
897,2,2,{'votes/confidence': '3/4'}
898,2,1,{'votes/confidence': '5/6'}
899,2,2,{'votes/confidence': '4/6'}
900,2,2,{'votes/confidence': '4/4'}
901,2,0,{'votes/confidence': '2/3'}
902,2,0,{'votes/confidence': '4/6'}
903,2,0,{'votes/confidence': '4/6'}
904,2,2,{'votes/confidence': '3/4'}
905,2,3,{'votes/confidence': '4/6'}
906,2,3,{'votes/confidence': '4/4'}
907,2,0,{'votes/confidence': 0.46088963747024536}
908,2,2,{'votes/confidence': '8/8'}
909,2,3,{'votes/confidence': '5/6'}
910,2,2,{'votes/confidence': '4/4'}
911,2,3,{'votes/confidence': '3/4'}
912,2,3,{'votes/confidence': '5/5'}
913,2,2,{'votes/confidence': '3/4'}
914,2,3,{'votes/confidence': 0.6090964078903198}
915,2,2,{'votes/confidence': '3/5'}
916,2,3,{'votes/confidence': 0.6764993071556091}
917,2,3,{'votes/confidence': 0.5765143036842346}
918,2,2,{'votes/confidence': '3/5'}
919,2,2,{'votes/confidence': '3/5'}
920,2,3,{'votes/confidence': 0.691071093082428}
921,2,2,{'votes/confidence': '4/4'}
922,2,2,{'votes/confidence': '6/6'}
923,2,3,{'votes/confidence': '3/5'}
924,2,2,{'votes/confidence': '4/5'}
925,2,3,{'votes/confidence': 0.5714512467384338}
926,2,2,{'votes/confidence': '3/5'}
927,2,2,{'votes/confidence': '4/6'}
928,2,2,{'votes/confidence': 0.6298832297325134}
929,2,0,{'votes/confidence': '3/6'}
930,2,3,{'votes/confidence': '3/6'}
931,2,3,{'votes/confidence': '5/5'}
932,2,2,{'votes/confidence': '5/5'}
933,2,2,{'votes/confidence': '4/6'}
934,2,3,{'votes/confidence': '4/7'}
935,2,3,{'votes/confidence': '4/7'}
936,2,0,{'votes/confidence': '5/8'}
937,2,3,{'votes/confidence': '4/7'}
938,2,3,{'votes/confidence': '3/5'}
939,2,2,{'votes/confidence': '3/5'}
940,2,2,{'votes/confidence': '6/6'}
941,2,2,{'votes/confidence': 0.8052868843078613}
942,2,1,{'votes/confidence': '4/5'}
943,2,2,{'votes/confidence': '4/5'}
944,2,2,{'votes/confidence': '3/5'}
945,2,3,{'votes/confidence': '5/5'}
946,2,2,{'votes/confidence': 0.8448758125305176}
947,2,3,{'votes/confidence': 0.7485334277153015}
948,2,3,{'votes/confidence': '4/4'}
949,2,3,{'votes/confidence': '3/4'}
950,2,2,{'votes/confidence': 0.5971752405166626}
951,2,3,{'votes/confidence': '4/4'}
952,2,2,{'votes/confidence': 0.5819547772407532}
953,2,3,{'votes/confidence': '3/3'}
954,2,2,{'votes/confidence': '6/6'}
955,2,3,{'votes/confidence': '4/6'}
956,2,2,{'votes/confidence': '4/4'}
957,2,3,{'votes/confidence': '2/3'}
958,2,2,{'votes/confidence': '5/5'}
959,2,2,{'votes/confidence': 0.9147571921348572}
960,2,3,{'votes/confidence': '5/6'}
961,2,3,{'votes/confidence': '4/5'}
962,2,0,{'votes/confidence': 0.7835913300514221}
963,2,3,{'votes/confidence': '3/5'}
964,2,0,{'votes/confidence': 0.6412150263786316}
965,2,2,{'votes/confidence': 0.6318597197532654}
966,2,2,{'votes/confidence': '4/4'}
967,2,3,{'votes/confidence': '4/5'}
968,2,2,{'votes/confidence': '3/5'}
969,2,1,{'votes/confidence': '5/6'}
970,2,3,{'votes/confidence': '5/6'}
971,2,2,{'votes/confidence': '4/4'}
972,2,2,{'votes/confidence': '6/7'}
973,2,2,{'votes/confidence': '5/5'}
974,2,2,{'votes/confidence': '5/5'}
975,2,2,{'votes/confidence': '5/5'}
976,2,2,{'votes/confidence': 0.7381377220153809}
977,2,0,{'votes/confidence': '5/7'}
978,2,2,{'votes/confidence': '3/6'}
979,2,2,{'votes/confidence': '5/6'}
980,2,3,{'votes/confidence': '5/6'}
981,2,2,{'votes/confidence': '6/6'}
982,2,2,{'votes/confidence': '4/5'}
983,2,2,{'votes/confidence': '3/4'}
984,2,3,{'votes/confidence': '3/4'}
985,2,0,{'votes/confidence': '6/7'}
986,2,2,{'votes/confidence': '4/6'}
987,2,3,{'votes/confidence': '3/4'}
988,2,2,{'votes/confidence': '4/4'}
989,2,2,{'votes/confidence': '4/4'}
990,2,2,{'votes/confidence': '5/5'}
991,2,2,{'votes/confidence': '6/6'}
992,2,3,{'votes/confidence': '4/5'}
993,2,3,{'votes/confidence': '3/5'}
994,2,3,{'votes/confidence': '3/4'}
995,2,3,{'votes/confidence': '3/4'}
996,2,3,{'votes/confidence': '4/6'}
997,2,3,{'votes/confidence': '3/4'}
998,2,2,{'votes/confidence': '3/7'}
999,2,0,{'votes/confidence': '3/4'}
1000,2,2,{'votes/confidence': 0.5660765767097473}
1001,2,2,{'votes/confidence': '3/4'}
1002,2,3,{'votes/confidence': '4/4'}
1003,2,3,{'votes/confidence': '5/5'}
1004,2,2,{'votes/confidence': '3/5'}
1005,2,2,{'votes/confidence': 0.7614821195602417}
1006,2,3,{'votes/confidence': '4/6'}
1007,2,3,{'votes/confidence': '3/5'}
1008,2,2,{'votes/confidence': 0.6980597972869873}
1009,2,0,{'votes/confidence': '4/8'}
1010,2,3,{'votes/confidence': '7/7'}
1011,2,2,{'votes/confidence': '7/7'}
1012,2,3,{'votes/confidence': '5/7'}
1013,2,2,{'votes/confidence': '4/5'}
1014,2,3,{'votes/confidence': '3/5'}
1015,2,2,{'votes/confidence': '4/5'}
1016,2,2,{'votes/confidence': '3/3'}
1017,2,3,{'votes/confidence': '5/7'}
1018,2,3,{'votes/confidence': '3/4'}
1019,2,3,{'votes/confidence': '4/5'}
1020,2,2,{'votes/confidence': '5/5'}
1021,2,3,{'votes/confidence': '1/1'}
1022,2,2,{'votes/confidence': '4/5'}
1023,2,3,{'votes/confidence': '3/4'}
1024,2,2,{'votes/confidence': '5/5'}
1025,2,2,{'votes/confidence': '5/7'}
1026,2,2,{'votes/confidence': '3/5'}
1027,2,2,{'votes/confidence': '8/8'}
1028,2,0,{'votes/confidence': '5/9'}
1029,2,2,{'votes/confidence': '5/6'}
1030,2,2,{'votes/confidence': '4/4'}
1031,2,0,{'votes/confidence': '3/4'}
1032,2,2,{'votes/confidence': '4/4'}
1033,2,3,{'votes/confidence': '4/6'}
1034,2,2,{'votes/confidence': '5/5'}
1035,2,2,{'votes/confidence': '3/4'}
1036,2,2,{'votes/confidence': '3/5'}
1037,2,2,{'votes/confidence': '4/6'}
1038,2,2,{'votes/confidence': 0.8955159783363342}
1039,2,3,{'votes/confidence': '4/6'}
1040,2,2,{'votes/confidence': '3/4'}
1041,2,2,{'votes/confidence': '3/5'}
1042,2,2,{'votes/confidence': '4/6'}
1043,2,1,{'votes/confidence': '4/5'}
1044,2,3,{'votes/confidence': '3/5'}
1045,2,2,{'votes/confidence': '4/4'}
1046,2,2,{'votes/confidence': '4/4'}
1047,2,2,{'votes/confidence': '5/5'}
1048,2,2,{'votes/confidence': '4/4'}
1049,2,2,{'votes/confidence': '4/4'}
1050,2,2,{'votes/confidence': '5/5'}
1051,2,2,{'votes/confidence': '5/5'}
1052,2,2,{'votes/confidence': 0.7676222324371338}
1053,2,3,{'votes/confidence': '3/4'}
1054,2,0,{'votes/confidence': '4/5'}
1055,2,3,{'votes/confidence': '4/6'}
1056,2,2,{'votes/confidence': '3/3'}
1057,2,3,{'votes/confidence': '3/5'}
1058,2,3,{'votes/confidence': '3/4'}
1059,2,3,{'votes/confidence': '3/5'}
1060,2,3,{'votes/confidence': '3/4'}
1061,2,2,{'votes/confidence': 0.86524897813797}
1062,2,2,{'votes/confidence': '3/4'}
1063,2,2,{'votes/confidence': 0.9017461538314819}
1064,2,3,{'votes/confidence': '2/2'}
1065,2,3,{'votes/confidence': '4/6'}
1066,2,2,{'votes/confidence': 0.6411034464836121}
1067,2,3,{'votes/confidence': '4/4'}
1068,2,3,{'votes/confidence': '4/7'}
1069,2,2,{'votes/confidence': '3/5'}
1070,2,2,{'votes/confidence': '3/5'}
1071,2,2,{'votes/confidence': '3/4'}
1072,2,3,{'votes/confidence': 0.8751927018165588}
1073,2,2,{'votes/confidence': '3/3'}
1074,2,2,{'votes/confidence': '3/3'}
1075,2,2,{'votes/confidence': '3/4'}
1076,2,2,{'votes/confidence': '4/4'}
1077,2,3,{'votes/confidence': '4/5'}
1078,2,3,{'votes/confidence': '2/3'}
1079,2,2,{'votes/confidence': 0.780812680721283}
1080,2,2,{'votes/confidence': '5/5'}
1081,2,2,{'votes/confidence': '6/6'}
1082,2,2,{'votes/confidence': '5/6'}
1083,2,2,{'votes/confidence': '4/6'}
1084,2,2,{'votes/confidence': '2/3'}
1085,2,3,{'votes/confidence': '3/4'}
1086,2,2,{'votes/confidence': '6/6'}
1087,2,3,{'votes/confidence': '4/6'}
1088,2,1,{'votes/confidence': '5/6'}
1089,2,3,{'votes/confidence': '5/6'}
1090,2,2,{'votes/confidence': '5/5'}
1091,2,3,{'votes/confidence': '5/6'}
1092,2,2,{'votes/confidence': 0.9923477172851562}
1093,2,2,{'votes/confidence': '5/7'}
1094,2,3,{'votes/confidence': '5/6'}
1095,2,2,{'votes/confidence': '5/5'}
1096,2,3,{'votes/confidence': '3/5'}
1097,2,2,{'votes/confidence': '6/6'}
1098,2,3,{'votes/confidence': '5/7'}
1099,2,3,{'votes/confidence': '3/4'}
1100,2,2,{'votes/confidence': 0.8330245614051819}
1101,2,2,{'votes/confidence': '3/3'}
1102,2,2,{'votes/confidence': '7/7'}
1103,2,2,{'votes/confidence': '2/2'}
1104,2,2,{'votes/confidence': '6/8'}
1105,2,0,{'votes/confidence': '2/3'}
1106,2,2,{'votes/confidence': '3/3'}
1107,2,3,{'votes/confidence': '3/5'}
1108,2,3,{'votes/confidence': '2/4'}
1109,2,2,{'votes/confidence': '4/4'}
1110,2,2,{'votes/confidence': 0.8849040269851685}
1111,2,2,{'votes/confidence': '3/4'}
1112,2,2,{'votes/confidence': '5/5'}
1113,2,3,{'votes/confidence': '3/4'}
1114,2,3,{'votes/confidence': '5/5'}
1115,2,2,{'votes/confidence': '3/4'}
1116,2,2,{'votes/confidence': '6/6'}
1117,2,3,{'votes/confidence': 0.8270484805107117}
1118,2,2,{'votes/confidence': '3/5'}
1119,2,0,{'votes/confidence': '3/5'}
1120,2,3,{'votes/confidence': '3/5'}
1121,2,3,{'votes/confidence': '4/4'}
1122,2,2,{'votes/confidence': '4/6'}
1123,2,2,{'votes/confidence': '6/7'}
1124,2,3,{'votes/confidence': '4/6'}
1125,2,2,{'votes/confidence': '6/7'}
1126,2,2,{'votes/confidence': '4/5'}
1127,2,1,{'votes/confidence': '5/7'}
1128,2,3,{'votes/confidence': '3/5'}
1129,2,3,{'votes/confidence': '5/6'}
1130,2,2,{'votes/confidence': '6/6'}
1131,2,2,{'votes/confidence': '5/5'}
1132,2,3,{'votes/confidence': '3/4'}
1133,2,0,{'votes/confidence': '6/6'}
1134,2,2,{'votes/confidence': '3/5'}
1135,2,1,{'votes/confidence': '3/5'}
1136,2,2,{'votes/confidence': '2/3'}
1137,2,1,{'votes/confidence': '5/7'}
1138,2,2,{'votes/confidence': '4/6'}
1139,2,3,{'votes/confidence': '4/7'}
1140,2,3,{'votes/confidence': '7/7'}
1141,2,3,{'votes/confidence': '4/5'}
1142,2,3,{'votes/confidence': '6/6'}
1143,2,2,{'votes/confidence': '5/7'}
1144,2,0,{'votes/confidence': '4/6'}
1145,2,2,{'votes/confidence': '4/6'}
1146,2,2,{'votes/confidence': '4/6'}
1147,2,2,{'votes/confidence': '5/5'}
1148,2,2,{'votes/confidence': '5/5'}
1149,2,2,{'votes/confidence': '6/6'}
1150,2,2,{'votes/confidence': '5/5'}
1151,2,2,{'votes/confidence': '5/5'}
1152,2,2,{'votes/confidence': '4/4'}
1153,2,2,{'votes/confidence': '6/6'}
1154,2,2,{'votes/confidence': '5/5'}
1155,2,3,{'votes/confidence': '4/5'}
1156,2,3,{'votes/confidence': '3/4'}
1157,2,3,{'votes/confidence': '6/6'}
1158,2,3,{'votes/confidence': '3/4'}
1159,2,3,{'votes/confidence': '4/6'}
1160,2,0,{'votes/confidence': '3/6'}
1161,2,2,{'votes/confidence': '6/7'}
1162,2,3,{'votes/confidence': '1/1'}
1163,2,2,{'votes/confidence': '7/7'}
1164,2,2,{'votes/confidence': '5/5'}
1165,2,2,{'votes/confidence': '5/5'}
1166,2,2,{'votes/confidence': '5/5'}
1167,2,2,{'votes/confidence': '5/5'}
1168,2,3,{'votes/confidence': '5/6'}
1169,2,3,{'votes/confidence': 0.7568684220314026}
1170,2,2,{'votes/confidence': '5/5'}
1171,2,2,{'votes/confidence': 0.8277950286865234}
1172,2,2,{'votes/confidence': '7/7'}
1173,2,3,{'votes/confidence': '3/5'}
1174,2,2,{'votes/confidence': 0.8072478175163269}
1175,2,3,{'votes/confidence': '4/6'}
1176,2,2,{'votes/confidence': '5/5'}
1177,2,3,{'votes/confidence': '3/5'}
1178,2,2,{'votes/confidence': 0.9436621069908142}
1179,2,3,{'votes/confidence': '3/4'}
1180,2,0,{'votes/confidence': '4/5'}
1181,2,3,{'votes/confidence': '3/5'}
1182,2,3,{'votes/confidence': 0.686861515045166}
1183,2,3,{'votes/confidence': '5/7'}
1184,2,3,{'votes/confidence': '2/4'}
1185,2,3,{'votes/confidence': '4/5'}
1186,2,3,{'votes/confidence': '5/6'}
1187,2,0,{'votes/confidence': '3/3'}
1188,2,3,{'votes/confidence': '3/5'}
1189,2,2,{'votes/confidence': '4/4'}
1190,2,2,{'votes/confidence': '5/5'}
1191,2,3,{'votes/confidence': '5/6'}
1192,2,3,{'votes/confidence': '3/5'}
1193,2,2,{'votes/confidence': '3/5'}
1194,2,2,{'votes/confidence': '3/5'}
1195,2,3,{'votes/confidence': '1/1'}
1196,2,2,{'votes/confidence': '4/7'}
1197,2,3,{'votes/confidence': '5/6'}
1198,2,0,{'votes/confidence': '3/6'}
1199,2,3,{'votes/confidence': '4/6'}
1200,2,2,{'votes/confidence': '5/5'}
1201,2,2,{'votes/confidence': '3/5'}
1202,2,3,{'votes/confidence': '4/4'}
1203,2,2,{'votes/confidence': '3/4'}
1204,2,3,{'votes/confidence': '4/4'}
1205,2,3,{'votes/confidence': '3/4'}
1206,2,3,{'votes/confidence': '4/4'}
1207,2,3,{'votes/confidence': '4/5'}
1208,2,3,{'votes/confidence': 0.9522325396537781}
1209,2,3,{'votes/confidence': '3/3'}
1210,2,2,{'votes/confidence': '6/6'}
1211,2,2,{'votes/confidence': 0.9030593633651733}
1212,2,2,{'votes/confidence': '7/7'}
1213,2,2,{'votes/confidence': '3/5'}
1214,2,1,{'votes/confidence': '4/5'}
1215,2,2,{'votes/confidence': '6/6'}
1216,2,2,{'votes/confidence': '8/8'}
1217,2,2,{'votes/confidence': '6/6'}
1218,2,3,{'votes/confidence': '3/5'}
1219,2,3,{'votes/confidence': '5/7'}
1220,2,2,{'votes/confidence': '6/6'}
1221,2,1,{'votes/confidence': '4/6'}
1222,2,3,{'votes/confidence': '4/5'}
1223,2,3,{'votes/confidence': '4/6'}
1224,2,2,{'votes/confidence': '4/6'}
1225,2,1,{'votes/confidence': '4/5'}
1226,2,2,{'votes/confidence': '5/5'}
1227,2,3,{'votes/confidence': '3/5'}
1228,2,3,{'votes/confidence': '4/5'}
1229,2,2,{'votes/confidence': '5/5'}
1230,2,3,{'votes/confidence': '4/4'}
1231,2,3,{'votes/confidence': '5/5'}
1232,2,3,{'votes/confidence': '5/5'}
1233,2,2,{'votes/confidence': '3/5'}
1234,2,0,{'votes/confidence': '4/6'}
