test_line,null_predicted,alt_predicted
2138,1,1
2139,1,0
2140,1,0
2141,1,1
2142,1,0
2143,1,1
2144,0,1
2145,1,1
2146,1,1
2147,1,1
2148,1,0
2149,1,0
2150,1,0
2151,1,1
2152,0,1
2153,1,1
2154,1,1
2155,1,1
2156,1,1
2157,1,1
2158,0,0
2159,1,1
2160,1,1
2161,1,1
2162,1,0
2163,1,0
2164,1,1
2165,1,1
2166,0,0
2167,1,0
2168,1,0
2169,1,1
2170,1,1
2171,0,1
2172,0,0
2173,1,0
2174,1,1
2175,1,1
2176,1,0
2177,1,0
2178,1,1
2179,1,0
2180,1,0
2181,1,1
2182,1,1
2183,1,0
2184,1,1
2185,1,1
2186,1,1
2187,1,0
2188,1,1
2189,1,0
2190,1,1
2191,1,0
2192,1,1
2193,1,0
2194,0,0
2195,0,0
2196,1,1
2197,0,0
2198,1,0
2199,1,0
2200,1,1
2201,0,1
2202,1,1
2203,1,0
2204,1,0
2205,0,1
2206,0,1
2207,0,1
2208,0,1
2209,1,0
2210,0,1
2211,0,0
2212,1,1
2213,1,0
2214,1,0
2215,1,1
2216,1,0
2217,1,1
2218,1,1
2219,1,1
2220,1,1
2221,0,1
2222,1,1
2223,1,1
2224,1,0
2225,0,0
2226,1,1
2227,1,0
2228,1,0
2229,1,1
2230,1,0
2231,0,1
2232,1,1
2233,1,1
2234,1,0
2235,1,0
2236,1,0
2237,1,0
2238,1,0
2239,1,0
2240,1,1
2241,1,0
2242,1,0
2243,1,1
2244,1,0
2245,0,1
2246,0,1
2247,1,0
2248,1,1
2249,1,1
2250,1,1
2251,1,0
2252,1,1
2253,1,0
2254,1,1
2255,0,1
2256,1,1
2257,0,0
2258,1,0
2259,0,0
2260,0,1
2261,1,0
2262,1,1
2263,0,0
2264,1,1
2265,1,1
2266,1,1
2267,1,1
2268,1,1
2269,0,0
2270,0,0
2271,0,0
2272,1,0
2273,1,1
2274,1,0
2275,0,1
2276,1,1
2277,1,0
2278,1,1
2279,0,1
2280,0,0
2281,1,1
2282,1,1
2283,0,1
2284,0,0
2285,1,1
2286,1,1
2287,1,1
2288,0,1
2289,1,0
2290,0,1
2291,0,1
2292,0,0
2293,1,0
2294,0,1
2295,1,0
2296,1,1
2297,0,1
2298,1,0
2299,1,1
2300,1,0
2301,1,1
2302,1,1
2303,0,1
2304,1,0
2305,1,0
2306,1,1
2307,1,1
2308,1,0
2309,1,0
2310,0,1
2311,1,1
2312,1,0
2313,1,1
2314,0,1
2315,1,0
2316,1,1
2317,1,1
2318,1,0
2319,0,1
2320,0,1
2321,0,1
2322,0,1
2323,1,1
2324,0,0
2325,1,0
2326,1,1
2327,1,1
2328,1,1
2329,1,0
2330,1,0
2331,1,1
2332,1,1
2333,1,0
2334,1,0
2335,1,1
2336,1,0
2337,1,0
2338,1,0
2339,1,1
2340,1,1
2341,1,1
2342,0,1
2343,1,0
2344,1,1
2345,1,0
2346,0,1
2347,0,1
2348,1,1
2349,1,0
2350,1,1
2351,0,1
2352,0,0
2353,0,0
2354,1,1
2355,0,0
2356,0,1
2357,1,1
2358,1,1
2359,0,0
2360,1,1
2361,1,1
2362,1,1
2363,1,1
2364,1,1
2365,1,1
2366,1,0
2367,1,1
2368,1,1
2369,1,1
2370,1,1
2371,1,1
2372,1,1
2373,1,0
2374,1,1
2375,0,1
2376,1,1
2377,1,0
2378,1,0
2379,1,0
2380,1,1
2381,1,0
2382,1,1
2383,1,1
2384,1,1
2385,1,0
2386,1,1
2387,1,1
2388,1,0
2389,1,0
2390,0,1
2391,1,1
2392,1,0
2393,0,1
2394,1,1
2395,1,0
2396,1,1
2397,1,1
2398,1,0
2399,0,1
2400,1,1
2401,1,1
2402,1,1
2403,0,0
2404,1,1
2405,1,0
2406,1,0
2407,1,1
2408,1,1
2409,1,0
2410,1,0
2411,0,0
2412,0,0
2413,0,1
2414,1,0
2415,1,0
2416,1,0
2417,1,0
2418,1,0
2419,1,0
2420,1,0
2421,1,1
2422,0,0
2423,1,0
2424,1,0
2425,1,0
2426,1,1
2427,1,0
2428,1,1
2429,1,1
2430,1,1
2431,1,1
2432,1,1
2433,1,1
2434,1,1
2435,1,1
2436,1,1
2437,1,0
2438,1,1
2439,1,0
2440,0,1
2441,1,1
2442,0,0
2443,0,1
2444,1,1
2445,0,1
2446,1,0
2447,1,1
2448,1,0
2449,1,1
2450,0,1
2451,1,1
2452,0,1
2453,0,1
2454,1,1
2455,0,1
2456,1,1
2457,1,0
2458,1,1
2459,1,1
2460,1,0
2461,1,1
2462,1,1
2463,1,0
2464,1,0
